sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.0192;-0.1532;9.845;-0.0221;-0.1561;9.8053;-0.0178;-0.0196;0.2366;0.0;0.0;0.0;8.0;-13.5;8.25;-17.12;59.32;0.91;0.11;5.0;17.823;;;;NaN;;;;0 / 0;1074;2022-11-16 22:12:43:910
-0.0192;-0.1532;9.845;-0.0241;-0.158;9.8053;-0.0178;-0.0196;0.2366;0.0;0.0;0.0;8.0;-13.5;8.25;-17.12;59.32;0.91;0.11;5.0;17.823;;;;NaN;;;;0 / 0;1084;2022-11-16 22:12:43:920
-0.0192;-0.1341;9.8258;-0.0241;-0.158;9.8053;0.0241;0.0011;0.2268;0.0024;-0.0024;-0.0782;8.0;-13.5;8.25;-17.12;59.32;0.91;0.11;5.0;17.823;;;;NaN;;;;0 / 0;1095;2022-11-16 22:12:43:931
-0.0192;-0.1341;9.8258;-0.0241;-0.158;9.8053;0.0241;0.0011;0.2268;0.0024;-0.0024;-0.0782;8.0;-13.5;8.25;-17.12;59.32;0.91;0.11;5.0;17.823;;;;NaN;;;;0 / 0;1105;2022-11-16 22:12:43:941
-0.0192;-0.1341;9.8258;-0.0241;-0.158;9.8053;0.0241;0.0011;0.2268;0.0024;-0.0024;-0.0782;8.0;-13.94;8.5;-17.37;58.14;0.92;0.14;5.0;17.823;;;;NaN;;;;0 / 0;1115;2022-11-16 22:12:43:951
-0.0192;-0.1341;9.8258;-0.0241;-0.158;9.8053;0.0241;0.0011;0.2268;0.0024;-0.0024;-0.0782;8.0;-13.94;8.5;-17.37;58.14;0.92;0.14;5.0;17.823;;;;NaN;;;;0 / 0;1124;2022-11-16 22:12:43:960
-0.0192;-0.1341;9.8258;-0.0241;-0.158;9.8053;0.0241;0.0011;0.2268;0.0024;-0.0024;-0.0782;8.0;-13.94;8.5;-17.37;58.14;0.92;0.14;5.0;17.823;;;;NaN;;;;0 / 0;1134;2022-11-16 22:12:43:970
-0.0192;-0.1341;9.8258;-0.021;-0.1565;9.8053;0.0241;0.0011;0.2268;0.0024;-0.0024;-0.0782;8.0;-13.94;8.5;-17.37;58.14;0.92;0.14;5.0;17.823;;;;NaN;;;;0 / 0;1144;2022-11-16 22:12:43:980
-0.0096;-0.1532;9.8545;-0.021;-0.1565;9.8053;0.021;-3.0E-4;0.2464;0.0024;-0.0024;-0.0782;8.0;-13.94;8.5;-17.37;58.14;0.92;0.14;5.0;17.823;;;;NaN;;;;0 / 0;1154;2022-11-16 22:12:43:990
-0.0096;-0.1532;9.8545;-0.021;-0.1565;9.8053;0.021;-3.0E-4;0.2464;0.0024;-0.0024;-0.0782;8.0;-13.94;8.5;-17.37;58.14;0.92;0.14;5.0;17.823;;;;NaN;;;;0 / 0;1164;2022-11-16 22:12:44:000
-0.0096;-0.1532;9.8545;-0.021;-0.1565;9.8053;0.021;-3.0E-4;0.2464;0.0024;-0.0024;-0.0782;8.0;-13.94;8.5;-17.37;58.14;0.92;0.14;5.0;17.823;;;;NaN;;;;0 / 0;1174;2022-11-16 22:12:44:010
-0.0096;-0.1532;9.8545;-0.021;-0.1565;9.8053;0.021;-3.0E-4;0.2464;0.0024;-0.0024;-0.0782;8.0;-13.94;8.5;-17.37;58.14;0.92;0.14;5.0;17.823;;;;NaN;;;;0 / 0;1184;2022-11-16 22:12:44:020
-0.0096;-0.1532;9.8545;-0.021;-0.1565;9.8053;0.021;-3.0E-4;0.2464;0.0024;-0.0024;-0.0782;8.0;-13.56;8.25;-16.87;58.14;0.92;0.14;5.0;17.823;;;;NaN;;;;0 / 0;1194;2022-11-16 22:12:44:030
-0.0096;-0.1532;9.8545;-0.021;-0.1565;9.8053;0.021;-3.0E-4;0.2464;0.0024;-0.0024;-0.0782;8.0;-13.56;8.25;-16.87;58.14;0.92;0.14;5.0;17.823;;;;NaN;;;;0 / 0;1204;2022-11-16 22:12:44:040
-0.0096;-0.1532;9.8545;-0.0172;-0.1546;9.8054;-0.0318;0.0271;0.2365;0.0024;-0.0024;-0.0782;12.0;-13.56;8.25;-16.87;58.14;0.92;0.14;5.0;17.823;;;;NaN;;;;0 / 0;1214;2022-11-16 22:12:44:050
-0.0479;-0.1341;9.8641;-0.0172;-0.1546;9.8054;-0.0318;0.0271;0.2365;0.0;0.0;0.0;12.0;-13.56;8.25;-16.87;58.14;0.92;0.14;5.0;17.823;;;;NaN;;;;0 / 0;1224;2022-11-16 22:12:44:060
-0.0479;-0.1341;9.8641;-0.0172;-0.1546;9.8054;-0.0318;0.0271;0.2365;0.0;0.0;0.0;12.0;-13.56;8.25;-16.87;58.14;0.92;0.14;5.0;17.823;;;;NaN;;;;0 / 0;1234;2022-11-16 22:12:44:070
-0.0479;-0.1341;9.8641;-0.0172;-0.1546;9.8054;-0.0318;0.0271;0.2365;0.0;0.0;0.0;12.0;-13.56;8.25;-16.87;58.14;0.92;0.14;5.0;17.823;;;;NaN;;;;0 / 0;1245;2022-11-16 22:12:44:081
-0.0479;-0.1341;9.8641;-0.0172;-0.1546;9.8054;-0.0318;0.0271;0.2365;0.0;0.0;0.0;12.0;-13.12;8.38;-17.06;59.32;0.9;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1254;2022-11-16 22:12:44:090
-0.0479;-0.1341;9.8641;-0.0191;-0.1527;9.8054;-0.0318;0.0271;0.2365;0.0;0.0;0.0;12.0;-13.12;8.38;-17.06;59.32;0.9;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1264;2022-11-16 22:12:44:100
-0.0479;-0.1341;9.8641;-0.0191;-0.1527;9.8054;-0.02;-0.0335;0.2463;0.0;0.0;0.0;12.0;-13.12;8.38;-17.06;59.32;0.9;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1274;2022-11-16 22:12:44:110
-0.0287;-0.1149;9.8545;-0.0191;-0.1527;9.8054;-0.02;-0.0335;0.2463;0.0;0.0;0.0;12.0;-13.12;8.38;-17.06;59.32;0.9;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1285;2022-11-16 22:12:44:121
-0.0287;-0.1149;9.8545;-0.0191;-0.1527;9.8054;-0.02;-0.0335;0.2463;0.0;0.0;0.0;12.0;-13.12;8.38;-17.06;59.32;0.9;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1294;2022-11-16 22:12:44:130
-0.0287;-0.1149;9.8545;-0.0191;-0.1527;9.8054;-0.02;-0.0335;0.2463;0.0;0.0;0.0;12.0;-13.12;8.38;-17.06;59.32;0.9;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1304;2022-11-16 22:12:44:140
-0.0287;-0.1149;9.8545;-0.0191;-0.1527;9.8054;-0.02;-0.0335;0.2463;0.0;0.0;0.0;12.0;-13.12;8.38;-17.06;59.32;0.9;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1314;2022-11-16 22:12:44:150
-0.0287;-0.1149;9.8545;-0.0191;-0.1527;9.8054;-0.02;-0.0335;0.2463;0.0;0.0;0.0;12.0;-13.12;8.38;-17.06;59.32;0.9;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1324;2022-11-16 22:12:44:160
-0.0287;-0.1149;9.8545;-0.0199;-0.1492;9.8054;0.0199;-0.0174;0.2757;0.0;0.0;0.0;53.0;-13.75;7.56;-16.69;59.32;0.9;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1335;2022-11-16 22:12:44:171
-0.0287;-0.1149;9.8545;-0.0199;-0.1492;9.8054;0.0199;-0.0174;0.2757;0.0;0.0;0.0;53.0;-13.75;7.56;-16.69;59.32;0.9;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1344;2022-11-16 22:12:44:180
-0.0096;-0.1437;9.845;-0.0199;-0.1492;9.8054;0.0199;-0.0174;0.2757;0.0012;0.0;-0.1368;53.0;-13.75;7.56;-16.69;59.32;0.9;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1354;2022-11-16 22:12:44:190
-0.0096;-0.1437;9.845;-0.0199;-0.1492;9.8054;0.0199;-0.0174;0.2757;0.0012;0.0;-0.1368;53.0;-13.75;7.56;-16.69;59.32;0.9;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1364;2022-11-16 22:12:44:200
-0.0096;-0.1437;9.845;-0.0199;-0.1492;9.8054;0.0199;-0.0174;0.2757;0.0012;0.0;-0.1368;53.0;-13.75;7.56;-16.69;59.32;0.9;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1374;2022-11-16 22:12:44:210
-0.0096;-0.1437;9.845;-0.0167;-0.1529;9.8054;0.0199;-0.0174;0.2757;0.0012;0.0;-0.1368;53.0;-13.75;7.56;-16.69;59.32;0.9;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1385;2022-11-16 22:12:44:221
-0.0096;-0.1437;9.845;-0.0167;-0.1529;9.8054;0.0199;-0.0174;0.2757;0.0012;0.0;-0.1368;53.0;-12.75;8.19;-17.12;59.31;0.89;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1394;2022-11-16 22:12:44:230
-0.0096;-0.1437;9.845;-0.0167;-0.1529;9.8054;0.0199;-0.0174;0.2757;0.0012;0.0;-0.1368;53.0;-12.75;8.19;-17.12;59.31;0.89;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1405;2022-11-16 22:12:44:241
-0.0096;-0.1437;9.845;-0.0167;-0.1529;9.8054;0.0345;-0.0058;0.2071;0.0012;0.0;-0.1368;53.0;-12.75;8.19;-17.12;59.31;0.89;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1414;2022-11-16 22:12:44:250
-0.0383;-0.1437;9.8833;-0.0167;-0.1529;9.8054;0.0345;-0.0058;0.2071;0.0012;0.0;-0.1368;53.0;-12.75;8.19;-17.12;59.31;0.89;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1424;2022-11-16 22:12:44:260
-0.0383;-0.1437;9.8833;-0.0167;-0.1529;9.8054;0.0345;-0.0058;0.2071;0.0012;0.0;-0.1368;53.0;-12.75;8.19;-17.12;59.31;0.89;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1434;2022-11-16 22:12:44:270
-0.0383;-0.1437;9.8833;-0.0164;-0.1605;9.8053;0.0345;-0.0058;0.2071;0.0012;0.0;-0.1368;53.0;-12.75;8.19;-17.12;59.31;0.89;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1444;2022-11-16 22:12:44:280
-0.0383;-0.1437;9.8833;-0.0164;-0.1605;9.8053;0.0345;-0.0058;0.2071;0.0012;0.0;-0.1368;80.0;-12.75;8.19;-17.12;59.31;0.89;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1454;2022-11-16 22:12:44:290
-0.0383;-0.1437;9.8833;-0.0164;-0.1605;9.8053;0.0345;-0.0058;0.2071;0.0012;0.0;-0.1368;80.0;-12.75;8.19;-17.12;59.31;0.89;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1465;2022-11-16 22:12:44:301
-0.0383;-0.1437;9.8833;-0.0164;-0.1605;9.8053;0.0345;-0.0058;0.2071;0.0012;0.0;-0.1368;80.0;-13.75;8.31;-17.75;59.31;0.89;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1474;2022-11-16 22:12:44:310
0.0;-0.1341;9.8354;-0.0164;-0.1605;9.8053;0.0345;-0.0058;0.2071;0.0;0.0;0.0;80.0;-13.75;8.31;-17.75;59.31;0.89;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1484;2022-11-16 22:12:44:320
0.0;-0.1341;9.8354;-0.0164;-0.1605;9.8053;0.0062;-0.06;0.3054;0.0;0.0;0.0;80.0;-13.75;8.31;-17.75;59.31;0.89;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1494;2022-11-16 22:12:44:330
0.0;-0.1341;9.8354;-0.0164;-0.1605;9.8053;0.0062;-0.06;0.3054;0.0;0.0;0.0;80.0;-13.75;8.31;-17.75;59.31;0.89;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1504;2022-11-16 22:12:44:340
0.0;-0.1341;9.8354;-0.0148;-0.1647;9.8052;0.0062;-0.06;0.3054;0.0;0.0;0.0;80.0;-13.75;8.31;-17.75;59.31;0.89;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1514;2022-11-16 22:12:44:350
0.0;-0.1341;9.8354;-0.0148;-0.1647;9.8052;0.0062;-0.06;0.3054;0.0;0.0;0.0;80.0;-13.75;8.31;-17.75;59.31;0.89;0.1;5.0;18.568;;;;NaN;;;;0 / 0;1525;2022-11-16 22:12:44:361
0.0;-0.1341;9.8354;-0.0148;-0.1647;9.8052;0.0062;-0.06;0.3054;0.0;0.0;0.0;80.0;-13.69;7.88;-17.69;61.25;0.96;0.09;5.0;18.568;;;;NaN;;;;0 / 0;1534;2022-11-16 22:12:44:370
-0.0383;-0.1437;9.845;-0.0148;-0.1647;9.8052;0.0062;-0.06;0.3054;0.0;0.0;0.0;80.0;-13.69;7.88;-17.69;61.25;0.96;0.09;5.0;18.568;;;;NaN;;;;0 / 0;1544;2022-11-16 22:12:44:380
-0.0383;-0.1437;9.845;-0.0148;-0.1647;9.8052;-0.0246;0.0165;0.2759;0.0;0.0;0.0;80.0;-13.69;7.88;-17.69;61.25;0.96;0.09;5.0;18.568;;;;NaN;;;;0 / 0;1554;2022-11-16 22:12:44:390
-0.0383;-0.1437;9.845;-0.0129;-0.1643;9.8052;-0.0246;0.0165;0.2759;0.0;0.0;0.0;80.0;-13.69;7.88;-17.69;61.25;0.96;0.09;5.0;18.568;;;;NaN;;;;0 / 0;1564;2022-11-16 22:12:44:400
-0.0383;-0.1437;9.845;-0.0129;-0.1643;9.8052;-0.0246;0.0165;0.2759;0.0;0.0;0.0;122.0;-13.69;7.88;-17.69;61.25;0.96;0.09;5.0;17.97;;;;NaN;;;;0 / 0;1574;2022-11-16 22:12:44:410
-0.0383;-0.1437;9.845;-0.0129;-0.1643;9.8052;-0.0246;0.0165;0.2759;0.0;0.0;0.0;122.0;-13.69;7.88;-17.69;61.25;0.96;0.09;5.0;17.97;;;;NaN;;;;0 / 0;1584;2022-11-16 22:12:44:420
-0.0383;-0.1437;9.845;-0.0129;-0.1643;9.8052;-0.0246;0.0165;0.2759;0.0;0.0;0.0;122.0;-13.69;7.88;-17.69;61.25;0.96;0.09;5.0;17.97;;;;NaN;;;;0 / 0;1594;2022-11-16 22:12:44:430
-0.0383;-0.1437;9.845;-0.0129;-0.1643;9.8052;-0.0246;0.0165;0.2759;0.0;0.0;0.0;122.0;-13.69;7.88;-17.69;61.25;0.96;0.09;5.0;17.97;;;;NaN;;;;0 / 0;1604;2022-11-16 22:12:44:440
-0.0383;-0.2298;9.8545;-0.0129;-0.1643;9.8052;0.0137;-0.0106;0.3054;0.0;0.0;0.0;122.0;-13.19;8.38;-17.69;61.25;0.96;0.09;5.0;17.97;;;;NaN;;;;0 / 0;1614;2022-11-16 22:12:44:450
-0.0383;-0.2298;9.8545;-0.0145;-0.1666;9.8052;0.0137;-0.0106;0.3054;0.0;0.0;0.0;122.0;-13.19;8.38;-17.69;61.25;0.96;0.09;5.0;17.97;;;;NaN;;;;0 / 0;1625;2022-11-16 22:12:44:461
-0.0383;-0.2298;9.8545;-0.0145;-0.1666;9.8052;0.0137;-0.0106;0.3054;0.0;0.0;0.0;122.0;-13.19;8.38;-17.69;61.25;0.96;0.09;5.0;17.97;;;;NaN;;;;0 / 0;1634;2022-11-16 22:12:44:470
-0.0383;-0.2298;9.8545;-0.0145;-0.1666;9.8052;0.0137;-0.0106;0.3054;0.0;0.0;0.0;122.0;-13.19;8.38;-17.69;61.25;0.96;0.09;5.0;17.97;;;;NaN;;;;0 / 0;1644;2022-11-16 22:12:44:480
-0.0383;-0.2298;9.8545;-0.0145;-0.1666;9.8052;0.0137;-0.0106;0.3054;0.0;0.0;0.0;122.0;-13.19;8.38;-17.69;61.25;0.96;0.09;5.0;17.97;;;;NaN;;;;0 / 0;1654;2022-11-16 22:12:44:490
-0.0383;-0.2298;9.8545;-0.0145;-0.1666;9.8052;0.0137;-0.0106;0.3054;0.0;0.0;0.0;122.0;-13.19;8.38;-17.69;61.25;0.96;0.09;5.0;17.97;;;;NaN;;;;0 / 0;1664;2022-11-16 22:12:44:500
0.0;-0.1628;9.845;-0.0145;-0.1666;9.8052;0.0137;-0.0106;0.3054;0.0;0.0;0.0;122.0;-14.31;8.13;-17.5;61.2;0.97;0.08;5.0;17.97;;;;NaN;;;;0 / 0;1674;2022-11-16 22:12:44:510
0.0;-0.1628;9.845;-0.0145;-0.1666;9.8052;0.0137;-0.0106;0.3054;0.0;0.0;0.0;122.0;-14.31;8.13;-17.5;61.2;0.97;0.08;5.0;17.97;;;;NaN;;;;0 / 0;1684;2022-11-16 22:12:44:520
0.0;-0.1628;9.845;-0.0141;-0.1689;9.8051;-0.0054;0.0218;0.2074;0.0;0.0;0.0;151.0;-14.31;8.13;-17.5;61.2;0.97;0.08;5.0;17.97;;;;NaN;;;;0 / 0;1694;2022-11-16 22:12:44:530
0.0;-0.1628;9.845;-0.0141;-0.1689;9.8051;-0.0054;0.0218;0.2074;0.0;0.0;0.0;151.0;-14.31;8.13;-17.5;61.2;0.97;0.08;5.0;17.97;;;;NaN;;;;0 / 0;1705;2022-11-16 22:12:44:541
0.0;-0.1628;9.845;-0.0141;-0.1689;9.8051;-0.0054;0.0218;0.2074;0.0;0.0;0.0;151.0;-14.31;8.13;-17.5;61.2;0.97;0.08;5.0;17.97;;;;NaN;;;;0 / 0;1714;2022-11-16 22:12:44:550
0.0;-0.1628;9.845;-0.0141;-0.1689;9.8051;-0.0054;0.0218;0.2074;0.0;0.0;0.0;151.0;-14.31;8.13;-17.5;61.2;0.97;0.08;5.0;17.97;;;;NaN;;;;0 / 0;1724;2022-11-16 22:12:44:560
0.0;-0.1628;9.845;-0.0141;-0.1689;9.8051;-0.0054;0.0218;0.2074;0.0;0.0;0.0;151.0;-14.31;8.13;-17.5;61.2;0.97;0.08;5.0;17.97;;;;NaN;;;;0 / 0;1734;2022-11-16 22:12:44:570
-0.0192;-0.1915;9.8641;-0.0141;-0.1689;9.8051;-0.0054;0.0218;0.2074;-0.0024;-0.0195;-0.1344;151.0;-13.37;7.75;-17.12;61.2;0.97;0.08;5.0;17.97;;;;NaN;;;;0 / 0;1744;2022-11-16 22:12:44:580
-0.0192;-0.1915;9.8641;-0.0126;-0.1708;9.8051;-0.0364;0.0531;0.2564;-0.0024;-0.0195;-0.1344;151.0;-13.37;7.75;-17.12;61.2;0.97;0.08;5.0;17.97;;;;NaN;;;;0 / 0;1754;2022-11-16 22:12:44:590
-0.0192;-0.1915;9.8641;-0.0126;-0.1708;9.8051;-0.0364;0.0531;0.2564;-0.0024;-0.0195;-0.1344;151.0;-13.37;7.75;-17.12;61.2;0.97;0.08;5.0;17.97;;;;NaN;;;;0 / 0;1764;2022-11-16 22:12:44:600
-0.0192;-0.1915;9.8641;-0.0126;-0.1708;9.8051;-0.0364;0.0531;0.2564;-0.0024;-0.0195;-0.1344;151.0;-13.37;7.75;-17.12;61.2;0.97;0.08;5.0;17.97;;;;NaN;;;;0 / 0;1774;2022-11-16 22:12:44:610
-0.0192;-0.1915;9.8641;-0.0126;-0.1708;9.8051;-0.0364;0.0531;0.2564;-0.0024;-0.0195;-0.1344;151.0;-13.37;7.75;-17.12;61.2;0.97;0.08;5.0;17.97;;;;NaN;;;;0 / 0;1784;2022-11-16 22:12:44:620
-0.0192;-0.1915;9.8641;-0.0126;-0.1708;9.8051;-0.0364;0.0531;0.2564;-0.0024;-0.0195;-0.1344;151.0;-13.37;7.75;-17.12;61.2;0.97;0.08;5.0;17.97;;;;NaN;;;;0 / 0;1794;2022-11-16 22:12:44:630
0.0;-0.1532;9.8258;-0.0126;-0.1708;9.8051;-0.0364;0.0531;0.2564;-0.0024;-0.0195;-0.1344;151.0;-13.37;7.75;-17.12;61.2;0.97;0.08;5.0;17.97;;;;NaN;;;;0 / 0;1804;2022-11-16 22:12:44:640
0.0;-0.1532;9.8258;-0.0091;-0.1696;9.8051;-0.0364;0.0531;0.2564;-0.0024;-0.0195;-0.1344;167.0;-13.5;8.69;-17.75;56.28;0.99;0.05;5.0;17.97;;;;NaN;;;;0 / 0;1814;2022-11-16 22:12:44:650
0.0;-0.1532;9.8258;-0.0091;-0.1696;9.8051;-0.0364;0.0531;0.2564;-0.0024;-0.0195;-0.1344;167.0;-13.5;8.69;-17.75;56.28;0.99;0.05;5.0;17.97;;;;NaN;;;;0 / 0;1824;2022-11-16 22:12:44:660
0.0;-0.1532;9.8258;-0.0091;-0.1696;9.8051;-0.0096;-0.0535;0.2564;-0.0024;-0.0195;-0.1344;167.0;-13.5;8.69;-17.75;56.28;0.99;0.05;5.0;17.97;;;;NaN;;;;0 / 0;1834;2022-11-16 22:12:44:670
0.0;-0.1532;9.8258;-0.0091;-0.1696;9.8051;-0.0096;-0.0535;0.2564;-0.0024;-0.0195;-0.1344;167.0;-13.5;8.69;-17.75;56.28;0.99;0.05;5.0;17.97;;;;NaN;;;;0 / 0;1844;2022-11-16 22:12:44:680
0.0;-0.1532;9.8258;-0.0091;-0.1696;9.8051;-0.0096;-0.0535;0.2564;-0.0024;-0.0195;-0.1344;167.0;-13.5;8.69;-17.75;56.28;0.99;0.05;5.0;17.97;;;;NaN;;;;0 / 0;1855;2022-11-16 22:12:44:691
0.0;-0.1532;9.8258;-0.0091;-0.1696;9.8051;-0.0096;-0.0535;0.2564;-0.0024;-0.0195;-0.1344;167.0;-13.5;8.69;-17.75;56.28;0.99;0.05;5.0;17.97;;;;NaN;;;;0 / 0;1864;2022-11-16 22:12:44:700
-0.0287;-0.182;9.7971;-0.0072;-0.1671;9.8052;-0.0096;-0.0535;0.2564;0.0061;-0.0073;0.0782;167.0;-13.5;8.69;-17.75;56.28;0.99;0.05;5.0;17.97;;;;NaN;;;;0 / 0;1875;2022-11-16 22:12:44:711
-0.0287;-0.182;9.7971;-0.0072;-0.1671;9.8052;-0.0096;-0.0535;0.2564;0.0061;-0.0073;0.0782;167.0;-13.5;8.69;-17.75;56.28;0.99;0.05;5.0;17.97;;;;NaN;;;;0 / 0;1884;2022-11-16 22:12:44:720
-0.0287;-0.182;9.7971;-0.0072;-0.1671;9.8052;-0.0417;-0.0659;0.2368;0.0061;-0.0073;0.0782;167.0;-13.31;8.63;-16.75;56.28;0.99;0.05;5.0;18.289;;;;NaN;;;;0 / 0;1894;2022-11-16 22:12:44:730
-0.0287;-0.182;9.7971;-0.0072;-0.1671;9.8052;-0.0417;-0.0659;0.2368;0.0061;-0.0073;0.0782;167.0;-13.31;8.63;-16.75;56.28;0.99;0.05;5.0;18.289;;;;NaN;;;;0 / 0;1904;2022-11-16 22:12:44:740
-0.0287;-0.182;9.7971;-0.0072;-0.1671;9.8052;-0.0417;-0.0659;0.2368;0.0061;-0.0073;0.0782;167.0;-13.31;8.63;-16.75;56.28;0.99;0.05;5.0;18.289;;;;NaN;;;;0 / 0;1914;2022-11-16 22:12:44:750
-0.0287;-0.182;9.7971;-0.0095;-0.1689;9.8051;-0.0417;-0.0659;0.2368;0.0061;-0.0073;0.0782;167.0;-13.31;8.63;-16.75;56.28;0.99;0.05;5.0;18.289;;;;NaN;;;;0 / 0;1924;2022-11-16 22:12:44:760
0.0;-0.0958;9.8354;-0.0095;-0.1689;9.8051;-0.0417;-0.0659;0.2368;0.0061;-0.0073;0.0782;170.0;-13.31;8.63;-16.75;56.28;0.99;0.05;5.0;18.289;;;;NaN;;;;0 / 0;1934;2022-11-16 22:12:44:770
0.0;-0.0958;9.8354;-0.0095;-0.1689;9.8051;0.0095;0.0678;0.2858;0.0061;-0.0073;0.0782;170.0;-13.31;8.63;-16.75;56.28;0.99;0.05;5.0;18.289;;;;NaN;;;;0 / 0;1944;2022-11-16 22:12:44:780
0.0;-0.0958;9.8354;-0.0095;-0.1689;9.8051;0.0095;0.0678;0.2858;0.0061;-0.0073;0.0782;170.0;-13.12;8.25;-16.75;59.37;0.99;0.06;5.0;18.289;;;;NaN;;;;0 / 0;1954;2022-11-16 22:12:44:790
0.0;-0.0958;9.8354;-0.0095;-0.1689;9.8051;0.0095;0.0678;0.2858;0.0061;-0.0073;0.0782;170.0;-13.12;8.25;-16.75;59.37;0.99;0.06;5.0;18.289;;;;NaN;;;;0 / 0;1964;2022-11-16 22:12:44:800
0.0;-0.0958;9.8354;-0.0095;-0.1689;9.8051;0.0095;0.0678;0.2858;0.0061;-0.0073;0.0782;170.0;-13.12;8.25;-16.75;59.37;0.99;0.06;5.0;18.289;;;;NaN;;;;0 / 0;1974;2022-11-16 22:12:44:810
0.0;-0.0958;9.8354;-0.0095;-0.1689;9.8051;0.0095;0.0678;0.2858;0.0061;-0.0073;0.0782;170.0;-13.12;8.25;-16.75;59.37;0.99;0.06;5.0;18.289;;;;NaN;;;;0 / 0;1984;2022-11-16 22:12:44:820
0.0;-0.0958;9.8354;-0.0118;-0.1605;9.8053;0.0095;0.0678;0.2858;0.0061;-0.0073;0.0782;170.0;-13.12;8.25;-16.75;59.37;0.99;0.06;5.0;18.289;;;;NaN;;;;0 / 0;1994;2022-11-16 22:12:44:830
0.0;-0.2203;9.8258;-0.0118;-0.1605;9.8053;0.0095;0.0678;0.2858;0.0037;-0.0061;0.1906;170.0;-13.12;8.25;-16.75;59.37;0.99;0.06;5.0;18.289;;;;NaN;;;;0 / 0;2004;2022-11-16 22:12:44:840
0.0;-0.2203;9.8258;-0.0118;-0.1605;9.8053;-0.0544;-0.0151;0.1778;0.0037;-0.0061;0.1906;170.0;-13.12;8.25;-16.75;59.37;0.99;0.06;5.0;18.289;;;;NaN;;;;0 / 0;2014;2022-11-16 22:12:44:850
0.0;-0.2203;9.8258;-0.0118;-0.1605;9.8053;-0.0544;-0.0151;0.1778;0.0037;-0.0061;0.1906;170.0;-13.12;8.25;-16.75;59.37;0.99;0.06;5.0;18.289;;;;NaN;;;;0 / 0;2024;2022-11-16 22:12:44:860
0.0;-0.2203;9.8258;-0.0118;-0.1605;9.8053;-0.0544;-0.0151;0.1778;0.0037;-0.0061;0.1906;170.0;-12.94;8.06;-17.37;59.37;0.99;0.06;5.0;18.289;;;;NaN;;;;0 / 0;2034;2022-11-16 22:12:44:870
0.0;-0.2203;9.8258;-0.0168;-0.1624;9.8052;-0.0544;-0.0151;0.1778;0.0037;-0.0061;0.1906;170.0;-12.94;8.06;-17.37;59.37;0.99;0.06;5.0;18.289;;;;NaN;;;;0 / 0;2044;2022-11-16 22:12:44:880
0.0;-0.2203;9.8258;-0.0168;-0.1624;9.8052;-0.0544;-0.0151;0.1778;0.0037;-0.0061;0.1906;173.0;-12.94;8.06;-17.37;59.37;0.99;0.06;5.0;18.289;;;;NaN;;;;0 / 0;2054;2022-11-16 22:12:44:890
