sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (°/s);GYROSCOPE Y (°/s);GYROSCOPE Z (°/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.092;0.0179;9.7393;-0.1627;0.0091;9.8052;0.2216;-0.0091;-0.0672;0.12;0.22;0.15;52.7;-19.56;4.38;-27.31;78.88;-0.04;0.96;5.0;32.982;;;;NaN;;;;0 / 0;1062;2022-11-17 13:44:59:238
0.092;0.0179;9.7393;-0.1627;0.0091;9.8052;0.2216;-0.0091;-0.0672;0.12;0.22;0.15;52.7;-19.56;4.38;-27.31;78.88;-0.04;0.96;5.0;32.982;;;;NaN;;;;0 / 0;1073;2022-11-17 13:44:59:249
0.092;0.0179;9.7393;-0.1627;0.0091;9.8052;0.2216;-0.0091;-0.0672;0.12;0.22;0.15;52.7;-19.56;4.38;-27.31;78.88;-0.04;0.96;5.0;32.982;;;;NaN;;;;0 / 0;1083;2022-11-17 13:44:59:259
0.092;0.0179;9.7393;-0.1627;0.0091;9.8052;0.2216;-0.0091;-0.0672;0.12;0.22;0.15;52.7;-19.56;4.38;-27.31;78.88;-0.04;0.96;5.0;32.982;;;;NaN;;;;0 / 0;1092;2022-11-17 13:44:59:268
0.092;0.0179;9.7393;-0.1627;0.0091;9.8052;0.2216;-0.0091;-0.0672;0.12;0.22;0.15;52.7;-19.56;4.38;-27.31;78.88;-0.04;0.96;5.0;32.982;;;;NaN;;;;0 / 0;1103;2022-11-17 13:44:59:279
0.092;0.0179;9.7393;-0.1627;0.0091;9.8052;0.2216;-0.0091;-0.0672;0.12;0.22;0.15;52.7;-19.56;4.38;-27.31;78.88;-0.04;0.96;5.0;32.982;;;;NaN;;;;0 / 0;1112;2022-11-17 13:44:59:288
0.092;0.0179;9.7393;-0.1627;0.0091;9.8052;0.2216;-0.0091;-0.0672;0.12;0.22;0.15;52.7;-19.56;4.38;-27.31;78.88;-0.04;0.96;5.0;32.982;;;;NaN;;;;0 / 0;1122;2022-11-17 13:44:59:298
0.0929;0.0428;9.7345;-0.1627;0.0091;9.8052;0.2216;-0.0091;-0.0672;0.12;0.22;0.15;52.7;-19.56;4.38;-27.31;78.88;-0.04;0.96;5.0;32.982;;;;NaN;;;;0 / 0;1133;2022-11-17 13:44:59:309
0.0929;0.0428;9.7345;-0.1627;0.0091;9.8052;0.2216;-0.0091;-0.0672;0.03;0.22;0.12;52.7;-19.56;4.38;-27.31;78.88;-0.04;0.96;5.0;32.982;;;;NaN;;;;0 / 0;1142;2022-11-17 13:44:59:318
0.0929;0.0428;9.7345;-0.1622;0.0121;9.8053;0.2406;-0.0023;-0.0672;0.03;0.22;0.12;52.7;-19.31;4.44;-27.06;78.31;-0.05;0.95;5.0;32.982;;;;NaN;;;;0 / 0;1152;2022-11-17 13:44:59:328
0.0929;0.0428;9.7345;-0.1622;0.0121;9.8053;0.2406;-0.0023;-0.0672;0.03;0.22;0.12;52.7;-19.31;4.44;-27.06;78.31;-0.05;0.95;5.0;32.982;;;;NaN;;;;0 / 0;1162;2022-11-17 13:44:59:338
0.0929;0.0428;9.7345;-0.1622;0.0121;9.8053;0.2406;-0.0023;-0.0672;0.03;0.22;0.12;52.7;-19.31;4.44;-27.06;78.31;-0.05;0.95;5.0;32.982;;;;NaN;;;;0 / 0;1172;2022-11-17 13:44:59:348
0.0929;0.0428;9.7345;-0.1622;0.0121;9.8053;0.2406;-0.0023;-0.0672;0.03;0.22;0.12;52.7;-19.31;4.44;-27.06;78.31;-0.05;0.95;5.0;32.982;;;;NaN;;;;0 / 0;1182;2022-11-17 13:44:59:358
0.0929;0.0428;9.7345;-0.1622;0.0121;9.8053;0.2406;-0.0023;-0.0672;0.03;0.22;0.12;52.7;-19.31;4.44;-27.06;78.31;-0.05;0.95;5.0;32.982;;;;NaN;;;;0 / 0;1193;2022-11-17 13:44:59:369
0.0929;0.0428;9.7345;-0.1622;0.0121;9.8053;0.2406;-0.0023;-0.0672;0.03;0.22;0.12;52.7;-19.31;4.44;-27.06;78.31;-0.05;0.95;5.0;32.982;;;;NaN;;;;0 / 0;1203;2022-11-17 13:44:59:379
0.0929;0.0428;9.7345;-0.1622;0.0121;9.8053;0.2406;-0.0023;-0.0672;0.03;0.22;0.12;52.7;-19.31;4.44;-27.06;78.31;-0.05;0.95;5.0;32.982;;;;NaN;;;;0 / 0;1213;2022-11-17 13:44:59:389
0.0929;0.0428;9.7345;-0.1622;0.0121;9.8053;0.2406;-0.0023;-0.0672;0.03;0.22;0.12;52.7;-19.31;4.44;-27.06;78.31;-0.05;0.95;5.0;32.982;;;;NaN;;;;0 / 0;1222;2022-11-17 13:44:59:398
0.0929;0.0428;9.7345;-0.1622;0.0121;9.8053;0.2406;-0.0023;-0.0672;0.03;0.22;0.12;53.5;-19.31;4.44;-27.06;78.31;-0.05;0.95;5.0;32.982;;;;NaN;;;;0 / 0;1233;2022-11-17 13:44:59:409
0.0929;0.0428;9.7345;-0.1622;0.0121;9.8053;0.2406;-0.0023;-0.0672;0.03;0.22;0.12;53.5;-19.31;4.44;-27.06;78.31;-0.05;0.95;5.0;32.982;;;;NaN;;;;0 / 0;1243;2022-11-17 13:44:59:419
0.0929;0.0428;9.7345;-0.1624;0.015;9.8052;0.2212;-0.015;-0.0672;0.03;0.22;0.12;53.5;-19.31;4.44;-27.06;78.31;-0.05;0.95;5.0;32.982;;;;NaN;;;;0 / 0;1253;2022-11-17 13:44:59:429
0.0929;0.0428;9.7345;-0.1624;0.015;9.8052;0.2212;-0.015;-0.0672;0.03;0.22;0.12;53.5;-19.31;4.44;-27.06;78.31;-0.05;0.95;5.0;32.982;;;;NaN;;;;0 / 0;1262;2022-11-17 13:44:59:438
0.087;0.0214;9.7509;-0.1624;0.015;9.8052;0.2212;-0.015;-0.0672;0.06;0.22;0.06;53.5;-19.5;4.0;-27.81;78.27;-0.09;0.95;5.0;32.982;;;;NaN;;;;0 / 0;1272;2022-11-17 13:44:59:448
0.087;0.0214;9.7509;-0.1624;0.015;9.8052;0.2212;-0.015;-0.0672;0.06;0.22;0.06;53.5;-19.5;4.0;-27.81;78.27;-0.09;0.95;5.0;32.982;;;;NaN;;;;0 / 0;1282;2022-11-17 13:44:59:458
0.087;0.0214;9.7509;-0.1624;0.015;9.8052;0.2212;-0.015;-0.0672;0.06;0.22;0.06;53.5;-19.5;4.0;-27.81;78.27;-0.09;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1293;2022-11-17 13:44:59:469
0.087;0.0214;9.7509;-0.1624;0.015;9.8052;0.2212;-0.015;-0.0672;0.06;0.22;0.06;53.5;-19.5;4.0;-27.81;78.27;-0.09;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1303;2022-11-17 13:44:59:479
0.087;0.0214;9.7509;-0.1624;0.015;9.8052;0.2212;-0.015;-0.0672;0.06;0.22;0.06;53.5;-19.5;4.0;-27.81;78.27;-0.09;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1313;2022-11-17 13:44:59:489
0.087;0.0214;9.7509;-0.1624;0.015;9.8052;0.2212;-0.015;-0.0672;0.06;0.22;0.06;53.5;-19.5;4.0;-27.81;78.27;-0.09;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1323;2022-11-17 13:44:59:499
0.087;0.0214;9.7509;-0.1624;0.015;9.8052;0.2212;-0.015;-0.0672;0.06;0.22;0.06;53.5;-19.5;4.0;-27.81;78.27;-0.09;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1332;2022-11-17 13:44:59:508
0.087;0.0214;9.7509;-0.1624;0.015;9.8052;0.2212;-0.015;-0.0672;0.06;0.22;0.06;53.5;-19.5;4.0;-27.81;78.27;-0.09;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1342;2022-11-17 13:44:59:518
0.087;0.0214;9.7509;-0.1624;0.018;9.8052;0.2409;-0.018;-0.0672;0.06;0.22;0.06;53.5;-19.5;4.0;-27.81;78.27;-0.09;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1353;2022-11-17 13:44:59:529
0.087;0.0214;9.7509;-0.1624;0.018;9.8052;0.2409;-0.018;-0.0672;0.06;0.22;0.06;53.5;-19.5;4.0;-27.81;78.27;-0.09;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1362;2022-11-17 13:44:59:538
0.087;0.0214;9.7509;-0.1624;0.018;9.8052;0.2409;-0.018;-0.0672;0.06;0.22;0.06;53.5;-19.5;4.0;-27.81;78.27;-0.09;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1373;2022-11-17 13:44:59:549
0.087;0.0214;9.7509;-0.1624;0.018;9.8052;0.2409;-0.018;-0.0672;0.06;0.22;0.06;53.5;-19.5;4.0;-27.81;78.27;-0.09;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1382;2022-11-17 13:44:59:558
0.087;0.0214;9.7509;-0.1624;0.018;9.8052;0.2409;-0.018;-0.0672;0.06;0.22;0.06;53.5;-19.37;4.38;-27.69;78.24;-0.11;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1392;2022-11-17 13:44:59:568
0.0655;0.0143;9.7446;-0.1624;0.018;9.8052;0.2409;-0.018;-0.0672;0.12;0.25;0.06;53.5;-19.37;4.38;-27.69;78.24;-0.11;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1403;2022-11-17 13:44:59:579
0.0655;0.0143;9.7446;-0.1624;0.018;9.8052;0.2409;-0.018;-0.0672;0.12;0.25;0.06;53.5;-19.37;4.38;-27.69;78.24;-0.11;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1412;2022-11-17 13:44:59:588
0.0655;0.0143;9.7446;-0.1624;0.018;9.8052;0.2409;-0.018;-0.0672;0.12;0.25;0.06;53.5;-19.37;4.38;-27.69;78.24;-0.11;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1423;2022-11-17 13:44:59:599
0.0655;0.0143;9.7446;-0.1624;0.018;9.8052;0.2409;-0.018;-0.0672;0.12;0.25;0.06;53.5;-19.37;4.38;-27.69;78.24;-0.11;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1432;2022-11-17 13:44:59:608
0.0655;0.0143;9.7446;-0.1624;0.018;9.8052;0.2409;-0.018;-0.0672;0.12;0.25;0.06;53.5;-19.37;4.38;-27.69;78.24;-0.11;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1442;2022-11-17 13:44:59:618
0.0655;0.0143;9.7446;-0.1624;0.021;9.8052;0.2507;-0.0112;-0.077;0.12;0.25;0.06;53.5;-19.37;4.38;-27.69;78.24;-0.11;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1453;2022-11-17 13:44:59:629
0.0655;0.0143;9.7446;-0.1624;0.021;9.8052;0.2507;-0.0112;-0.077;0.12;0.25;0.06;53.5;-19.37;4.38;-27.69;78.24;-0.11;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1463;2022-11-17 13:44:59:639
0.0655;0.0143;9.7446;-0.1624;0.021;9.8052;0.2507;-0.0112;-0.077;0.12;0.25;0.06;53.5;-19.37;4.38;-27.69;78.24;-0.11;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1472;2022-11-17 13:44:59:648
0.0655;0.0143;9.7446;-0.1624;0.021;9.8052;0.2507;-0.0112;-0.077;0.12;0.25;0.06;53.5;-19.37;4.38;-27.69;78.24;-0.11;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1483;2022-11-17 13:44:59:659
0.0655;0.0143;9.7446;-0.1624;0.021;9.8052;0.2507;-0.0112;-0.077;0.12;0.25;0.06;53.5;-19.37;4.38;-27.69;78.24;-0.11;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1492;2022-11-17 13:44:59:668
0.0655;0.0143;9.7446;-0.1624;0.021;9.8052;0.2507;-0.0112;-0.077;0.12;0.25;0.06;53.5;-19.37;4.38;-27.69;78.24;-0.11;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1502;2022-11-17 13:44:59:678
0.0655;0.0143;9.7446;-0.1624;0.021;9.8052;0.2507;-0.0112;-0.077;0.12;0.25;0.06;53.5;-19.56;4.31;-28.0;78.78;-0.12;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1512;2022-11-17 13:44:59:688
0.0655;0.0143;9.7446;-0.1624;0.021;9.8052;0.2507;-0.0112;-0.077;0.12;0.25;0.06;53.5;-19.56;4.31;-28.0;78.78;-0.12;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1523;2022-11-17 13:44:59:699
0.0739;0.0138;9.7456;-0.1624;0.021;9.8052;0.2507;-0.0112;-0.077;0.09;0.28;0.09;53.5;-19.56;4.31;-28.0;78.78;-0.12;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1532;2022-11-17 13:44:59:708
0.0739;0.0138;9.7456;-0.1624;0.021;9.8052;0.2507;-0.0112;-0.077;0.09;0.28;0.09;53.5;-19.56;4.31;-28.0;78.78;-0.12;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1543;2022-11-17 13:44:59:719
0.0739;0.0138;9.7456;-0.1628;0.0242;9.8052;0.2314;-0.0144;-0.0574;0.09;0.28;0.09;53.5;-19.56;4.31;-28.0;78.78;-0.12;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1553;2022-11-17 13:44:59:729
0.0739;0.0138;9.7456;-0.1628;0.0242;9.8052;0.2314;-0.0144;-0.0574;0.09;0.28;0.09;53.5;-19.56;4.31;-28.0;78.78;-0.12;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1562;2022-11-17 13:44:59:738
0.0739;0.0138;9.7456;-0.1628;0.0242;9.8052;0.2314;-0.0144;-0.0574;0.09;0.28;0.09;53.5;-19.56;4.31;-28.0;78.78;-0.12;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1572;2022-11-17 13:44:59:748
0.0739;0.0138;9.7456;-0.1628;0.0242;9.8052;0.2314;-0.0144;-0.0574;0.09;0.28;0.09;54.5;-19.56;4.31;-28.0;78.78;-0.12;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1582;2022-11-17 13:44:59:758
0.0739;0.0138;9.7456;-0.1628;0.0242;9.8052;0.2314;-0.0144;-0.0574;0.09;0.28;0.09;54.5;-19.56;4.31;-28.0;78.78;-0.12;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1592;2022-11-17 13:44:59:768
0.0739;0.0138;9.7456;-0.1628;0.0242;9.8052;0.2314;-0.0144;-0.0574;0.09;0.28;0.09;54.5;-19.56;4.31;-28.0;78.78;-0.12;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1603;2022-11-17 13:44:59:779
0.0739;0.0138;9.7456;-0.1628;0.0242;9.8052;0.2314;-0.0144;-0.0574;0.09;0.28;0.09;54.5;-19.56;4.31;-28.0;78.78;-0.12;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1612;2022-11-17 13:44:59:788
0.0739;0.0138;9.7456;-0.1628;0.0242;9.8052;0.2314;-0.0144;-0.0574;0.09;0.28;0.09;54.5;-19.56;4.31;-28.0;78.78;-0.12;0.95;5.0;35.021;;;;NaN;;;;0 / 0;1622;2022-11-17 13:44:59:798
0.0739;0.0138;9.7456;-0.1628;0.0242;9.8052;0.2314;-0.0144;-0.0574;0.09;0.28;0.09;54.5;-19.62;4.06;-27.94;78.76;-0.14;0.95;5.0;34.681;;;;NaN;;;;0 / 0;1632;2022-11-17 13:44:59:808
0.0739;0.0138;9.7456;-0.1628;0.0242;9.8052;0.2314;-0.0144;-0.0574;0.09;0.28;0.09;54.5;-19.62;4.06;-27.94;78.76;-0.14;0.95;5.0;34.681;;;;NaN;;;;0 / 0;1643;2022-11-17 13:44:59:819
0.0739;0.0138;9.7456;-0.1626;0.0264;9.8052;0.2214;-0.0264;-0.0966;0.09;0.28;0.09;54.5;-19.62;4.06;-27.94;78.76;-0.14;0.95;5.0;34.681;;;;NaN;;;;0 / 0;1653;2022-11-17 13:44:59:829
0.0847;0.007;9.7396;-0.1626;0.0264;9.8052;0.2214;-0.0264;-0.0966;0.06;0.16;0.09;54.5;-19.62;4.06;-27.94;78.76;-0.14;0.95;5.0;34.681;;;;NaN;;;;0 / 0;1663;2022-11-17 13:44:59:839
0.0847;0.007;9.7396;-0.1626;0.0264;9.8052;0.2214;-0.0264;-0.0966;0.06;0.16;0.09;54.5;-19.62;4.06;-27.94;78.76;-0.14;0.95;5.0;34.681;;;;NaN;;;;0 / 0;1673;2022-11-17 13:44:59:849
0.0847;0.007;9.7396;-0.1626;0.0264;9.8052;0.2214;-0.0264;-0.0966;0.06;0.16;0.09;54.5;-19.62;4.06;-27.94;78.76;-0.14;0.95;5.0;34.681;;;;NaN;;;;0 / 0;1682;2022-11-17 13:44:59:858
0.0847;0.007;9.7396;-0.1626;0.0264;9.8052;0.2214;-0.0264;-0.0966;0.06;0.16;0.09;54.5;-19.62;4.06;-27.94;78.76;-0.14;0.95;5.0;34.681;;;;NaN;;;;0 / 0;1692;2022-11-17 13:44:59:868
0.0847;0.007;9.7396;-0.1626;0.0264;9.8052;0.2214;-0.0264;-0.0966;0.06;0.16;0.09;54.5;-19.62;4.06;-27.94;78.76;-0.14;0.95;5.0;34.681;;;;NaN;;;;0 / 0;1702;2022-11-17 13:44:59:878
0.0847;0.007;9.7396;-0.1626;0.0264;9.8052;0.2214;-0.0264;-0.0966;0.06;0.16;0.09;54.5;-19.62;4.06;-27.94;78.76;-0.14;0.95;5.0;34.681;;;;NaN;;;;0 / 0;1712;2022-11-17 13:44:59:888
0.0847;0.007;9.7396;-0.1626;0.0264;9.8052;0.2214;-0.0264;-0.0966;0.06;0.16;0.09;54.5;-19.62;4.06;-27.94;78.76;-0.14;0.95;5.0;34.681;;;;NaN;;;;0 / 0;1723;2022-11-17 13:44:59:899
0.0847;0.007;9.7396;-0.1626;0.0264;9.8052;0.2214;-0.0264;-0.0966;0.06;0.16;0.09;54.5;-19.62;4.06;-27.94;78.76;-0.14;0.95;5.0;34.681;;;;NaN;;;;0 / 0;1732;2022-11-17 13:44:59:908
0.0847;0.007;9.7396;-0.1626;0.0264;9.8052;0.2214;-0.0264;-0.0966;0.06;0.16;0.09;54.5;-19.62;4.06;-27.94;78.76;-0.14;0.95;5.0;34.681;;;;NaN;;;;0 / 0;1742;2022-11-17 13:44:59:918
0.0847;0.007;9.7396;-0.1631;0.0285;9.8052;0.2318;-0.0187;-0.0868;0.06;0.16;0.09;54.5;-19.62;3.88;-27.69;78.74;-0.15;0.95;5.0;34.681;;;;NaN;;;;0 / 0;1752;2022-11-17 13:44:59:928
0.0847;0.007;9.7396;-0.1631;0.0285;9.8052;0.2318;-0.0187;-0.0868;0.06;0.16;0.09;54.5;-19.62;3.88;-27.69;78.74;-0.15;0.95;5.0;34.681;;;;NaN;;;;0 / 0;1763;2022-11-17 13:44:59:939
0.0847;0.007;9.7396;-0.1631;0.0285;9.8052;0.2318;-0.0187;-0.0868;0.06;0.16;0.09;54.5;-19.62;3.88;-27.69;78.74;-0.15;0.95;5.0;34.681;;;;NaN;;;;0 / 0;1772;2022-11-17 13:44:59:948
0.0847;0.007;9.7396;-0.1631;0.0285;9.8052;0.2318;-0.0187;-0.0868;0.06;0.16;0.09;54.5;-19.62;3.88;-27.69;78.74;-0.15;0.95;5.0;34.681;;;;NaN;;;;0 / 0;1782;2022-11-17 13:44:59:958
0.0791;0.014;9.7345;-0.1631;0.0285;9.8052;0.2318;-0.0187;-0.0868;0.06;0.16;0.09;54.5;-19.62;3.88;-27.69;78.74;-0.15;0.95;5.0;34.681;;;;NaN;;;;0 / 0;1793;2022-11-17 13:44:59:969
0.0791;0.014;9.7345;-0.1631;0.0285;9.8052;0.2318;-0.0187;-0.0868;0.06;0.19;0.12;54.5;-19.62;3.88;-27.69;78.74;-0.15;0.95;5.0;34.681;;;;NaN;;;;0 / 0;1802;2022-11-17 13:44:59:978
0.0791;0.014;9.7345;-0.1631;0.0285;9.8052;0.2318;-0.0187;-0.0868;0.06;0.19;0.12;54.5;-19.62;3.88;-27.69;78.74;-0.15;0.95;5.0;34.681;;;;NaN;;;;0 / 0;1813;2022-11-17 13:44:59:989
0.0791;0.014;9.7345;-0.1631;0.0285;9.8052;0.2318;-0.0187;-0.0868;0.06;0.19;0.12;54.5;-19.62;3.88;-27.69;78.74;-0.15;0.95;5.0;34.681;;;;NaN;;;;0 / 0;1823;2022-11-17 13:44:59:999
0.0791;0.014;9.7345;-0.1631;0.0285;9.8052;0.2318;-0.0187;-0.0868;0.06;0.19;0.12;54.5;-19.62;3.88;-27.69;78.74;-0.15;0.95;5.0;34.681;;;;NaN;;;;0 / 0;1833;2022-11-17 13:45:00:009
0.0791;0.014;9.7345;-0.1631;0.0285;9.8052;0.2318;-0.0187;-0.0868;0.06;0.19;0.12;54.5;-19.62;3.88;-27.69;78.74;-0.15;0.95;5.0;34.681;;;;NaN;;;;0 / 0;1843;2022-11-17 13:45:00:019
0.0791;0.014;9.7345;-0.1648;0.0314;9.8052;0.2236;-0.0216;-0.077;0.06;0.19;0.12;54.5;-19.62;3.88;-27.69;78.74;-0.15;0.95;5.0;34.681;;;;NaN;;;;0 / 0;1852;2022-11-17 13:45:00:028
0.0791;0.014;9.7345;-0.1648;0.0314;9.8052;0.2236;-0.0216;-0.077;0.06;0.19;0.12;54.5;-19.62;3.88;-27.69;78.74;-0.15;0.95;5.0;34.681;;;;NaN;;;;0 / 0;1863;2022-11-17 13:45:00:039
0.0791;0.014;9.7345;-0.1648;0.0314;9.8052;0.2236;-0.0216;-0.077;0.06;0.19;0.12;54.5;-19.5;4.75;-27.56;75.35;-0.18;0.96;5.0;34.681;;;;NaN;;;;0 / 0;1876;2022-11-17 13:45:00:052
0.0791;0.014;9.7345;-0.1648;0.0314;9.8052;0.2236;-0.0216;-0.077;0.06;0.19;0.12;54.5;-19.5;4.75;-27.56;75.35;-0.18;0.96;5.0;34.681;;;;NaN;;;;0 / 0;1883;2022-11-17 13:45:00:059
0.0791;0.014;9.7345;-0.1648;0.0314;9.8052;0.2236;-0.0216;-0.077;0.06;0.19;0.12;54.5;-19.5;4.75;-27.56;75.35;-0.18;0.96;5.0;34.681;;;;NaN;;;;0 / 0;1894;2022-11-17 13:45:00:070
0.0791;0.014;9.7345;-0.1648;0.0314;9.8052;0.2236;-0.0216;-0.077;0.06;0.19;0.12;54.5;-19.5;4.75;-27.56;75.35;-0.18;0.96;5.0;34.681;;;;NaN;;;;0 / 0;1903;2022-11-17 13:45:00:079
0.0791;0.014;9.7345;-0.1648;0.0314;9.8052;0.2236;-0.0216;-0.077;0.06;0.19;0.12;54.5;-19.5;4.75;-27.56;75.35;-0.18;0.96;5.0;34.681;;;;NaN;;;;0 / 0;1913;2022-11-17 13:45:00:089
0.0791;0.014;9.7345;-0.1648;0.0314;9.8052;0.2236;-0.0216;-0.077;0.06;0.19;0.12;54.5;-19.5;4.75;-27.56;75.35;-0.18;0.96;5.0;34.681;;;;NaN;;;;0 / 0;1923;2022-11-17 13:45:00:099
0.0788;0.0059;9.7527;-0.1648;0.0314;9.8052;0.2236;-0.0216;-0.077;0.12;0.22;0.09;53.5;-19.5;4.75;-27.56;75.35;-0.18;0.96;5.0;34.681;;;;NaN;;;;0 / 0;1932;2022-11-17 13:45:00:108
0.0788;0.0059;9.7527;-0.1648;0.0314;9.8052;0.2236;-0.0216;-0.077;0.12;0.22;0.09;53.5;-19.5;4.75;-27.56;75.35;-0.18;0.96;5.0;34.681;;;;NaN;;;;0 / 0;1942;2022-11-17 13:45:00:118
0.0788;0.0059;9.7527;-0.1639;0.0329;9.8052;0.2227;-0.0329;-0.077;0.12;0.22;0.09;53.5;-19.5;4.75;-27.56;75.35;-0.18;0.96;5.0;34.681;;;;NaN;;;;0 / 0;1952;2022-11-17 13:45:00:128
0.0788;0.0059;9.7527;-0.1639;0.0329;9.8052;0.2227;-0.0329;-0.077;0.12;0.22;0.09;53.5;-19.5;4.75;-27.56;75.35;-0.18;0.96;5.0;39.704;;;;NaN;;;;0 / 0;1962;2022-11-17 13:45:00:138
0.0788;0.0059;9.7527;-0.1639;0.0329;9.8052;0.2227;-0.0329;-0.077;0.12;0.22;0.09;53.5;-19.5;4.75;-27.56;75.35;-0.18;0.96;5.0;39.704;;;;NaN;;;;0 / 0;1972;2022-11-17 13:45:00:148
0.0788;0.0059;9.7527;-0.1639;0.0329;9.8052;0.2227;-0.0329;-0.077;0.12;0.22;0.09;53.5;-19.5;4.75;-27.56;75.35;-0.18;0.96;5.0;39.704;;;;NaN;;;;0 / 0;1983;2022-11-17 13:45:00:159
0.0788;0.0059;9.7527;-0.1639;0.0329;9.8052;0.2227;-0.0329;-0.077;0.12;0.22;0.09;53.5;-19.31;4.19;-27.12;78.13;-0.19;0.96;5.0;39.704;;;;NaN;;;;0 / 0;1992;2022-11-17 13:45:00:168
0.0788;0.0059;9.7527;-0.1639;0.0329;9.8052;0.2227;-0.0329;-0.077;0.12;0.22;0.09;53.5;-19.31;4.19;-27.12;78.13;-0.19;0.96;5.0;39.704;;;;NaN;;;;0 / 0;2002;2022-11-17 13:45:00:178
0.0788;0.0059;9.7527;-0.1639;0.0329;9.8052;0.2227;-0.0329;-0.077;0.12;0.22;0.09;53.5;-19.31;4.19;-27.12;78.13;-0.19;0.96;5.0;39.704;;;;NaN;;;;0 / 0;2013;2022-11-17 13:45:00:189
0.0788;0.0059;9.7527;-0.1639;0.0329;9.8052;0.2227;-0.0329;-0.077;0.12;0.22;0.09;53.5;-19.31;4.19;-27.12;78.13;-0.19;0.96;5.0;39.704;;;;NaN;;;;0 / 0;2023;2022-11-17 13:45:00:199
0.0788;0.0059;9.7527;-0.1639;0.0329;9.8052;0.2227;-0.0329;-0.077;0.12;0.22;0.09;53.5;-19.31;4.19;-27.12;78.13;-0.19;0.96;5.0;39.704;;;;NaN;;;;0 / 0;2033;2022-11-17 13:45:00:209
0.0788;0.0059;9.7527;-0.1639;0.0329;9.8052;0.2227;-0.0329;-0.077;0.12;0.22;0.09;53.5;-19.31;4.19;-27.12;78.13;-0.19;0.96;5.0;39.704;;;;NaN;;;;0 / 0;2042;2022-11-17 13:45:00:218
0.0788;0.0059;9.7527;-0.1642;0.0343;9.8052;0.2231;-0.0245;-0.0672;0.12;0.22;0.09;53.5;-19.31;4.19;-27.12;78.13;-0.19;0.96;5.0;39.704;;;;NaN;;;;0 / 0;2053;2022-11-17 13:45:00:229
0.0954;0.0299;9.7452;-0.1642;0.0343;9.8052;0.2231;-0.0245;-0.0672;0.15;0.16;0.18;53.5;-19.31;4.19;-27.12;78.13;-0.19;0.96;5.0;39.704;;;;NaN;;;;0 / 0;2063;2022-11-17 13:45:00:239
0.0954;0.0299;9.7452;-0.1642;0.0343;9.8052;0.2231;-0.0245;-0.0672;0.15;0.16;0.18;53.5;-19.31;4.19;-27.12;78.13;-0.19;0.96;5.0;39.704;;;;NaN;;;;0 / 0;2072;2022-11-17 13:45:00:248
