sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (°/s);GYROSCOPE Y (°/s);GYROSCOPE Z (°/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.3009;0.3073;9.882;-0.1587;0.4278;9.796;-0.0529;-0.104;0.0101;-1.68;-1.11;-1.02;234.6;21.25;-0.94;-26.44;270.42;-2.5;0.93;5.0;40.686;;;;NaN;;;;0 / 0;992;2022-11-17 14:19:05:902
-0.3009;0.3073;9.882;-0.1587;0.4278;9.796;-0.0529;-0.104;0.0101;-1.68;-1.11;-1.02;234.6;21.25;-0.94;-26.44;270.42;-2.5;0.93;5.0;40.686;;;;NaN;;;;0 / 0;1003;2022-11-17 14:19:05:913
-0.3009;0.3073;9.882;-0.1587;0.4278;9.796;-0.0529;-0.104;0.0101;-1.68;-1.11;-1.02;234.6;21.25;-0.94;-26.44;270.42;-2.5;0.93;5.0;40.686;;;;NaN;;;;0 / 0;1011;2022-11-17 14:19:05:921
-0.3009;0.3073;9.882;-0.1725;0.4425;9.7951;-0.0529;-0.104;0.0101;-1.68;-1.11;-1.02;234.6;21.25;-0.94;-26.44;270.42;-2.5;0.93;5.0;39.62;;;;NaN;;;;0 / 0;1029;2022-11-17 14:19:05:939
-0.3009;0.3073;9.882;-0.1725;0.4425;9.7951;-0.0529;-0.104;0.0101;-1.68;-1.11;-1.02;234.6;21.25;-0.94;-26.44;270.42;-2.5;0.93;5.0;39.62;;;;NaN;;;;0 / 0;1031;2022-11-17 14:19:05:941
-0.3009;0.3073;9.882;-0.1725;0.4425;9.7951;-0.0529;-0.104;0.0101;-1.68;-1.11;-1.02;234.6;21.25;-0.94;-26.44;270.42;-2.5;0.93;5.0;39.62;;;;NaN;;;;0 / 0;1042;2022-11-17 14:19:05:952
-0.3009;0.3073;9.882;-0.1725;0.4425;9.7951;-0.0529;-0.104;0.0101;-1.68;-1.11;-1.02;234.6;21.25;-0.94;-26.44;270.42;-2.5;0.93;5.0;39.62;;;;NaN;;;;0 / 0;1051;2022-11-17 14:19:05:961
-0.3009;0.3073;9.882;-0.1725;0.4425;9.7951;-0.0529;-0.104;0.0101;-1.68;-1.11;-1.02;234.6;21.25;-0.94;-26.44;270.42;-2.5;0.93;5.0;39.62;;;;NaN;;;;0 / 0;1062;2022-11-17 14:19:05:972
-0.3009;0.3073;9.882;-0.1725;0.4425;9.7951;-0.1198;-0.0353;-0.0383;-1.68;-1.11;-1.02;234.6;21.25;-0.94;-26.44;270.42;-2.5;0.93;5.0;39.62;;;;NaN;;;;0 / 0;1071;2022-11-17 14:19:05:981
-0.2652;0.4143;9.7457;-0.1725;0.4425;9.7951;-0.1198;-0.0353;-0.0383;-2.17;-1.84;-0.29;234.6;21.25;-0.94;-26.44;270.42;-2.5;0.93;5.0;39.62;;;;NaN;;;;0 / 0;1082;2022-11-17 14:19:05:992
-0.2652;0.4143;9.7457;-0.1725;0.4425;9.7951;-0.1198;-0.0353;-0.0383;-2.17;-1.84;-0.29;234.6;21.25;-0.94;-26.44;270.42;-2.5;0.93;5.0;39.62;;;;NaN;;;;0 / 0;1092;2022-11-17 14:19:06:002
-0.2652;0.4143;9.7457;-0.1725;0.4425;9.7951;-0.1198;-0.0353;-0.0383;-2.17;-1.84;-0.29;234.6;21.25;-0.94;-26.44;270.42;-2.5;0.93;5.0;39.62;;;;NaN;;;;0 / 0;1102;2022-11-17 14:19:06:012
-0.2652;0.4143;9.7457;-0.1725;0.4425;9.7951;-0.1198;-0.0353;-0.0383;-2.17;-1.84;-0.29;234.6;21.63;-0.94;-26.06;270.51;-2.59;1.01;5.0;39.62;;;;NaN;;;;0 / 0;1112;2022-11-17 14:19:06:022
-0.2652;0.4143;9.7457;-0.1725;0.4425;9.7951;-0.1198;-0.0353;-0.0383;-2.17;-1.84;-0.29;234.6;21.63;-0.94;-26.06;270.51;-2.59;1.01;5.0;39.62;;;;NaN;;;;0 / 0;1122;2022-11-17 14:19:06:032
-0.2652;0.4143;9.7457;-0.1519;0.4193;9.7965;-0.1198;-0.0353;-0.0383;-2.17;-1.84;-0.29;234.6;21.63;-0.94;-26.06;270.51;-2.59;1.01;5.0;39.62;;;;NaN;;;;0 / 0;1132;2022-11-17 14:19:06:042
-0.2652;0.4143;9.7457;-0.1519;0.4193;9.7965;-0.1198;-0.0353;-0.0383;-2.17;-1.84;-0.29;234.6;21.63;-0.94;-26.06;270.51;-2.59;1.01;5.0;39.62;;;;NaN;;;;0 / 0;1141;2022-11-17 14:19:06:051
-0.2652;0.4143;9.7457;-0.1519;0.4193;9.7965;-0.1198;-0.0353;-0.0383;-2.17;-1.84;-0.29;234.6;21.63;-0.94;-26.06;270.51;-2.59;1.01;5.0;39.62;;;;NaN;;;;0 / 0;1151;2022-11-17 14:19:06:061
-0.2652;0.4143;9.7457;-0.1519;0.4193;9.7965;-0.1198;-0.0353;-0.0383;-2.17;-1.84;-0.29;234.6;21.63;-0.94;-26.06;270.51;-2.59;1.01;5.0;39.62;;;;NaN;;;;0 / 0;1161;2022-11-17 14:19:06:071
-0.2652;0.4143;9.7457;-0.1519;0.4193;9.7965;-0.112;-0.1111;-0.068;-2.17;-1.84;-0.29;234.6;21.63;-0.94;-26.06;270.51;-2.59;1.01;5.0;39.62;;;;NaN;;;;0 / 0;1171;2022-11-17 14:19:06:081
-0.2652;0.4143;9.7457;-0.1519;0.4193;9.7965;-0.112;-0.1111;-0.068;-2.17;-1.84;-0.29;234.6;21.63;-0.94;-26.06;270.51;-2.59;1.01;5.0;39.62;;;;NaN;;;;0 / 0;1181;2022-11-17 14:19:06:091
-0.2652;0.4143;9.7457;-0.1519;0.4193;9.7965;-0.112;-0.1111;-0.068;-2.17;-1.84;-0.29;234.6;21.63;-0.94;-26.06;270.51;-2.59;1.01;5.0;39.62;;;;NaN;;;;0 / 0;1192;2022-11-17 14:19:06:102
-0.2868;0.4379;9.7674;-0.1519;0.4193;9.7965;-0.112;-0.1111;-0.068;-1.68;2.46;-0.26;234.6;21.63;-0.94;-26.06;270.51;-2.59;1.01;5.0;39.62;;;;NaN;;;;0 / 0;1201;2022-11-17 14:19:06:111
-0.2868;0.4379;9.7674;-0.1519;0.4193;9.7965;-0.112;-0.1111;-0.068;-1.68;2.46;-0.26;234.6;21.63;-0.94;-26.06;270.51;-2.59;1.01;5.0;39.62;;;;NaN;;;;0 / 0;1211;2022-11-17 14:19:06:121
-0.2868;0.4379;9.7674;-0.1519;0.4193;9.7965;-0.112;-0.1111;-0.068;-1.68;2.46;-0.26;234.6;21.63;-0.94;-26.06;270.51;-2.59;1.01;5.0;39.62;;;;NaN;;;;0 / 0;1222;2022-11-17 14:19:06:132
-0.2868;0.4379;9.7674;-0.1696;0.4089;9.7966;-0.112;-0.1111;-0.068;-1.68;2.46;-0.26;234.6;21.31;-0.56;-25.81;270.35;-2.45;0.89;5.0;39.62;;;;NaN;;;;0 / 0;1232;2022-11-17 14:19:06:142
-0.2868;0.4379;9.7674;-0.1696;0.4089;9.7966;-0.112;-0.1111;-0.068;-1.68;2.46;-0.26;234.6;21.31;-0.56;-25.81;270.35;-2.45;0.89;5.0;39.62;;;;NaN;;;;0 / 0;1241;2022-11-17 14:19:06:151
-0.2868;0.4379;9.7674;-0.1696;0.4089;9.7966;-0.112;-0.1111;-0.068;-1.68;2.46;-0.26;234.6;21.31;-0.56;-25.81;270.35;-2.45;0.89;5.0;39.62;;;;NaN;;;;0 / 0;1251;2022-11-17 14:19:06:161
-0.2868;0.4379;9.7674;-0.1696;0.4089;9.7966;-0.112;-0.1111;-0.068;-1.68;2.46;-0.26;234.6;21.31;-0.56;-25.81;270.35;-2.45;0.89;5.0;39.62;;;;NaN;;;;0 / 0;1261;2022-11-17 14:19:06:171
-0.2868;0.4379;9.7674;-0.1696;0.4089;9.7966;-0.2038;-0.148;0.0095;-1.68;2.46;-0.26;234.9;21.31;-0.56;-25.81;270.35;-2.45;0.89;5.0;39.62;;;;NaN;;;;0 / 0;1271;2022-11-17 14:19:06:181
-0.2868;0.4379;9.7674;-0.1696;0.4089;9.7966;-0.2038;-0.148;0.0095;-1.68;2.46;-0.26;234.9;21.31;-0.56;-25.81;270.35;-2.45;0.89;5.0;39.62;;;;NaN;;;;0 / 0;1282;2022-11-17 14:19:06:192
-0.2868;0.4379;9.7674;-0.1696;0.4089;9.7966;-0.2038;-0.148;0.0095;-1.68;2.46;-0.26;234.9;21.31;-0.56;-25.81;270.35;-2.45;0.89;5.0;39.62;;;;NaN;;;;0 / 0;1291;2022-11-17 14:19:06:201
-0.2868;0.4379;9.7674;-0.1696;0.4089;9.7966;-0.2038;-0.148;0.0095;-1.68;2.46;-0.26;234.9;21.31;-0.56;-25.81;270.35;-2.45;0.89;5.0;39.62;;;;NaN;;;;0 / 0;1302;2022-11-17 14:19:06:212
-0.2868;0.4379;9.7674;-0.1696;0.4089;9.7966;-0.2038;-0.148;0.0095;-1.68;2.46;-0.26;234.9;21.31;-0.56;-25.81;270.35;-2.45;0.89;5.0;39.62;;;;NaN;;;;0 / 0;1312;2022-11-17 14:19:06:222
-0.2868;0.4379;9.7674;-0.1696;0.4089;9.7966;-0.2038;-0.148;0.0095;-1.68;2.46;-0.26;234.9;21.31;-0.56;-25.81;270.35;-2.45;0.89;5.0;39.62;;;;NaN;;;;0 / 0;1322;2022-11-17 14:19:06:232
-0.2868;0.4379;9.7674;-0.1739;0.374;9.7979;-0.2038;-0.148;0.0095;-1.68;2.46;-0.26;234.9;21.31;-0.56;-25.81;270.35;-2.45;0.89;5.0;39.62;;;;NaN;;;;0 / 0;1331;2022-11-17 14:19:06:241
-0.1997;0.4236;9.486;-0.1739;0.374;9.7979;-0.2038;-0.148;0.0095;-1.87;-1.14;0.5;234.9;21.31;-0.56;-25.81;270.35;-2.45;0.89;5.0;39.62;;;;NaN;;;;0 / 0;1342;2022-11-17 14:19:06:252
-0.1997;0.4236;9.486;-0.1739;0.374;9.7979;-0.2038;-0.148;0.0095;-1.87;-1.14;0.5;234.9;21.25;-0.81;-25.87;270.02;-2.19;1.02;5.0;39.62;;;;NaN;;;;0 / 0;1351;2022-11-17 14:19:06:261
-0.1997;0.4236;9.486;-0.1739;0.374;9.7979;-0.2038;-0.148;0.0095;-1.87;-1.14;0.5;234.9;21.25;-0.81;-25.87;270.02;-2.19;1.02;5.0;39.62;;;;NaN;;;;0 / 0;1362;2022-11-17 14:19:06:272
-0.1997;0.4236;9.486;-0.1739;0.374;9.7979;0.0201;-0.1237;0.1354;-1.87;-1.14;0.5;234.9;21.25;-0.81;-25.87;270.02;-2.19;1.02;5.0;39.611;;;;NaN;;;;0 / 0;1372;2022-11-17 14:19:06:282
-0.1997;0.4236;9.486;-0.1739;0.374;9.7979;0.0201;-0.1237;0.1354;-1.87;-1.14;0.5;234.9;21.25;-0.81;-25.87;270.02;-2.19;1.02;5.0;39.611;;;;NaN;;;;0 / 0;1382;2022-11-17 14:19:06:292
-0.1997;0.4236;9.486;-0.1739;0.374;9.7979;0.0201;-0.1237;0.1354;-1.87;-1.14;0.5;234.9;21.25;-0.81;-25.87;270.02;-2.19;1.02;5.0;39.611;;;;NaN;;;;0 / 0;1391;2022-11-17 14:19:06:301
-0.1997;0.4236;9.486;-0.1739;0.374;9.7979;0.0201;-0.1237;0.1354;-1.87;-1.14;0.5;234.9;21.25;-0.81;-25.87;270.02;-2.19;1.02;5.0;39.611;;;;NaN;;;;0 / 0;1401;2022-11-17 14:19:06:311
-0.1997;0.4236;9.486;-0.1739;0.374;9.7979;0.0201;-0.1237;0.1354;-1.87;-1.14;0.5;234.9;21.25;-0.81;-25.87;270.02;-2.19;1.02;5.0;39.611;;;;NaN;;;;0 / 0;1411;2022-11-17 14:19:06:321
-0.1997;0.4236;9.486;-0.1739;0.374;9.7979;0.0201;-0.1237;0.1354;-1.87;-1.14;0.5;234.9;21.25;-0.81;-25.87;270.02;-2.19;1.02;5.0;39.611;;;;NaN;;;;0 / 0;1421;2022-11-17 14:19:06:331
-0.1997;0.4236;9.486;-0.1939;0.3571;9.7982;0.0201;-0.1237;0.1354;-1.87;-1.14;0.5;234.9;21.25;-0.81;-25.87;270.02;-2.19;1.02;5.0;39.611;;;;NaN;;;;0 / 0;1432;2022-11-17 14:19:06:342
-0.1997;0.4236;9.486;-0.1939;0.3571;9.7982;0.0201;-0.1237;0.1354;-1.87;-1.14;0.5;234.9;21.25;-0.81;-25.87;270.02;-2.19;1.02;5.0;39.611;;;;NaN;;;;0 / 0;1442;2022-11-17 14:19:06:352
-0.1997;0.4236;9.486;-0.1939;0.3571;9.7982;0.0201;-0.1237;0.1354;-1.87;-1.14;0.5;234.9;21.25;-0.81;-25.87;270.02;-2.19;1.02;5.0;39.611;;;;NaN;;;;0 / 0;1451;2022-11-17 14:19:06:361
-0.1997;0.4236;9.486;-0.1939;0.3571;9.7982;0.0201;-0.1237;0.1354;-1.87;-1.14;0.5;234.9;21.25;-0.81;-25.87;270.02;-2.19;1.02;5.0;39.611;;;;NaN;;;;0 / 0;1462;2022-11-17 14:19:06:372
-0.3656;0.2879;9.4415;-0.1939;0.3571;9.7982;-0.1482;-0.0949;-0.3727;-0.61;2.0;0.41;234.9;21.25;-0.44;-25.75;272.69;-2.09;1.13;5.0;39.611;;;;NaN;;;;0 / 0;1472;2022-11-17 14:19:06:382
-0.3656;0.2879;9.4415;-0.1939;0.3571;9.7982;-0.1482;-0.0949;-0.3727;-0.61;2.0;0.41;234.9;21.25;-0.44;-25.75;272.69;-2.09;1.13;5.0;39.611;;;;NaN;;;;0 / 0;1481;2022-11-17 14:19:06:391
-0.3656;0.2879;9.4415;-0.1939;0.3571;9.7982;-0.1482;-0.0949;-0.3727;-0.61;2.0;0.41;234.9;21.25;-0.44;-25.75;272.69;-2.09;1.13;5.0;39.611;;;;NaN;;;;0 / 0;1491;2022-11-17 14:19:06:401
-0.3656;0.2879;9.4415;-0.1939;0.3571;9.7982;-0.1482;-0.0949;-0.3727;-0.61;2.0;0.41;234.9;21.25;-0.44;-25.75;272.69;-2.09;1.13;5.0;39.611;;;;NaN;;;;0 / 0;1501;2022-11-17 14:19:06:411
-0.3656;0.2879;9.4415;-0.1939;0.3571;9.7982;-0.1482;-0.0949;-0.3727;-0.61;2.0;0.41;234.9;21.25;-0.44;-25.75;272.69;-2.09;1.13;5.0;39.611;;;;NaN;;;;0 / 0;1511;2022-11-17 14:19:06:421
-0.3656;0.2879;9.4415;-0.1939;0.3571;9.7982;-0.1482;-0.0949;-0.3727;-0.61;2.0;0.41;234.9;21.25;-0.44;-25.75;272.69;-2.09;1.13;5.0;39.611;;;;NaN;;;;0 / 0;1522;2022-11-17 14:19:06:432
-0.3656;0.2879;9.4415;-0.2082;0.362;9.7977;-0.1482;-0.0949;-0.3727;-0.61;2.0;0.41;234.9;21.25;-0.44;-25.75;272.69;-2.09;1.13;5.0;39.611;;;;NaN;;;;0 / 0;1532;2022-11-17 14:19:06:442
-0.3656;0.2879;9.4415;-0.2082;0.362;9.7977;-0.1482;-0.0949;-0.3727;-0.61;2.0;0.41;234.9;21.25;-0.44;-25.75;272.69;-2.09;1.13;5.0;39.611;;;;NaN;;;;0 / 0;1541;2022-11-17 14:19:06:451
-0.3656;0.2879;9.4415;-0.2082;0.362;9.7977;-0.1482;-0.0949;-0.3727;-0.61;2.0;0.41;234.9;21.25;-0.44;-25.75;272.69;-2.09;1.13;5.0;39.611;;;;NaN;;;;0 / 0;1551;2022-11-17 14:19:06:461
-0.3656;0.2879;9.4415;-0.2082;0.362;9.7977;-0.1482;-0.0949;-0.3727;-0.61;2.0;0.41;234.9;21.25;-0.44;-25.75;272.69;-2.09;1.13;5.0;39.611;;;;NaN;;;;0 / 0;1561;2022-11-17 14:19:06:471
-0.3656;0.2879;9.4415;-0.2082;0.362;9.7977;-0.0483;-0.107;-0.0409;-0.61;2.0;0.41;234.9;21.25;-0.44;-25.75;272.69;-2.09;1.13;5.0;39.611;;;;NaN;;;;0 / 0;1571;2022-11-17 14:19:06:481
-0.3656;0.2879;9.4415;-0.2082;0.362;9.7977;-0.0483;-0.107;-0.0409;-0.61;2.0;0.41;234.9;21.25;-0.44;-25.75;272.69;-2.09;1.13;5.0;39.611;;;;NaN;;;;0 / 0;1582;2022-11-17 14:19:06:492
-0.3656;0.2879;9.4415;-0.2082;0.362;9.7977;-0.0483;-0.107;-0.0409;-0.61;2.0;0.41;234.9;21.5;-0.75;-25.87;269.94;-2.12;1.22;5.0;39.611;;;;NaN;;;;0 / 0;1592;2022-11-17 14:19:06:502
-0.2779;0.2632;9.8062;-0.2082;0.362;9.7977;-0.0483;-0.107;-0.0409;0.08;0.87;-0.35;234.9;21.5;-0.75;-25.87;269.94;-2.12;1.22;5.0;39.611;;;;NaN;;;;0 / 0;1603;2022-11-17 14:19:06:513
-0.2779;0.2632;9.8062;-0.2082;0.362;9.7977;-0.0483;-0.107;-0.0409;0.08;0.87;-0.35;234.9;21.5;-0.75;-25.87;269.94;-2.12;1.22;5.0;39.611;;;;NaN;;;;0 / 0;1611;2022-11-17 14:19:06:521
-0.2779;0.2632;9.8062;-0.2082;0.362;9.7977;-0.0483;-0.107;-0.0409;0.08;0.87;-0.35;235.3;21.5;-0.75;-25.87;269.94;-2.12;1.22;5.0;39.611;;;;NaN;;;;0 / 0;1621;2022-11-17 14:19:06:531
-0.2779;0.2632;9.8062;-0.1954;0.339;9.7988;-0.0483;-0.107;-0.0409;0.08;0.87;-0.35;235.3;21.5;-0.75;-25.87;269.94;-2.12;1.22;5.0;39.611;;;;NaN;;;;0 / 0;1632;2022-11-17 14:19:06:542
-0.2779;0.2632;9.8062;-0.1954;0.339;9.7988;-0.0483;-0.107;-0.0409;0.08;0.87;-0.35;235.3;21.5;-0.75;-25.87;269.94;-2.12;1.22;5.0;39.611;;;;NaN;;;;0 / 0;1642;2022-11-17 14:19:06:552
-0.2779;0.2632;9.8062;-0.1954;0.339;9.7988;-0.0483;-0.107;-0.0409;0.08;0.87;-0.35;235.3;21.5;-0.75;-25.87;269.94;-2.12;1.22;5.0;39.611;;;;NaN;;;;0 / 0;1651;2022-11-17 14:19:06:561
-0.2779;0.2632;9.8062;-0.1954;0.339;9.7988;-0.0483;-0.107;-0.0409;0.08;0.87;-0.35;235.3;21.5;-0.75;-25.87;269.94;-2.12;1.22;5.0;39.611;;;;NaN;;;;0 / 0;1662;2022-11-17 14:19:06:572
-0.2779;0.2632;9.8062;-0.1954;0.339;9.7988;-0.1495;-0.0205;-0.266;0.08;0.87;-0.35;235.3;21.5;-0.75;-25.87;269.94;-2.12;1.22;5.0;39.611;;;;NaN;;;;0 / 0;1672;2022-11-17 14:19:06:582
-0.2779;0.2632;9.8062;-0.1954;0.339;9.7988;-0.1495;-0.0205;-0.266;0.08;0.87;-0.35;235.3;21.5;-0.75;-25.87;269.94;-2.12;1.22;5.0;39.935;;;;NaN;;;;0 / 0;1682;2022-11-17 14:19:06:592
-0.2779;0.2632;9.8062;-0.1954;0.339;9.7988;-0.1495;-0.0205;-0.266;0.08;0.87;-0.35;235.3;21.5;-0.75;-25.87;269.94;-2.12;1.22;5.0;39.935;;;;NaN;;;;0 / 0;1691;2022-11-17 14:19:06:601
-0.2779;0.2632;9.8062;-0.1954;0.339;9.7988;-0.1495;-0.0205;-0.266;0.08;0.87;-0.35;235.3;21.5;-0.75;-25.87;269.94;-2.12;1.22;5.0;39.935;;;;NaN;;;;0 / 0;1701;2022-11-17 14:19:06:611
-0.2779;0.2632;9.8062;-0.1954;0.339;9.7988;-0.1495;-0.0205;-0.266;0.08;0.87;-0.35;235.3;21.69;-0.94;-26.5;269.77;-1.98;1.14;5.0;39.935;;;;NaN;;;;0 / 0;1712;2022-11-17 14:19:06:622
-0.2779;0.2632;9.8062;-0.1954;0.339;9.7988;-0.1495;-0.0205;-0.266;0.08;0.87;-0.35;235.3;21.69;-0.94;-26.5;269.77;-1.98;1.14;5.0;39.935;;;;NaN;;;;0 / 0;1722;2022-11-17 14:19:06:632
-0.2779;0.2632;9.8062;-0.2035;0.3417;9.7985;-0.1495;-0.0205;-0.266;0.08;0.87;-0.35;235.3;21.69;-0.94;-26.5;269.77;-1.98;1.14;5.0;39.935;;;;NaN;;;;0 / 0;1731;2022-11-17 14:19:06:641
-0.2784;0.3039;9.7776;-0.2035;0.3417;9.7985;-0.1495;-0.0205;-0.266;0.3;-3.52;-0.87;235.3;21.69;-0.94;-26.5;269.77;-1.98;1.14;5.0;39.935;;;;NaN;;;;0 / 0;1741;2022-11-17 14:19:06:651
-0.2784;0.3039;9.7776;-0.2035;0.3417;9.7985;-0.1495;-0.0205;-0.266;0.3;-3.52;-0.87;235.3;21.69;-0.94;-26.5;269.77;-1.98;1.14;5.0;39.935;;;;NaN;;;;0 / 0;1751;2022-11-17 14:19:06:661
-0.2784;0.3039;9.7776;-0.2035;0.3417;9.7985;-0.1495;-0.0205;-0.266;0.3;-3.52;-0.87;235.3;21.69;-0.94;-26.5;269.77;-1.98;1.14;5.0;39.935;;;;NaN;;;;0 / 0;1764;2022-11-17 14:19:06:674
-0.2784;0.3039;9.7776;-0.2035;0.3417;9.7985;-0.0481;-0.0557;0.0567;0.3;-3.52;-0.87;235.3;21.69;-0.94;-26.5;269.77;-1.98;1.14;5.0;39.935;;;;NaN;;;;0 / 0;1771;2022-11-17 14:19:06:681
-0.2784;0.3039;9.7776;-0.2035;0.3417;9.7985;-0.0481;-0.0557;0.0567;0.3;-3.52;-0.87;235.3;21.69;-0.94;-26.5;269.77;-1.98;1.14;5.0;39.935;;;;NaN;;;;0 / 0;1782;2022-11-17 14:19:06:692
-0.2784;0.3039;9.7776;-0.2035;0.3417;9.7985;-0.0481;-0.0557;0.0567;0.3;-3.52;-0.87;235.3;21.69;-0.94;-26.5;269.77;-1.98;1.14;5.0;39.935;;;;NaN;;;;0 / 0;1792;2022-11-17 14:19:06:702
-0.2784;0.3039;9.7776;-0.2035;0.3417;9.7985;-0.0481;-0.0557;0.0567;0.3;-3.52;-0.87;235.3;21.69;-0.94;-26.5;269.77;-1.98;1.14;5.0;39.935;;;;NaN;;;;0 / 0;1802;2022-11-17 14:19:06:712
-0.2784;0.3039;9.7776;-0.2035;0.3417;9.7985;-0.0481;-0.0557;0.0567;0.3;-3.52;-0.87;235.3;21.69;-0.94;-26.5;269.77;-1.98;1.14;5.0;39.935;;;;NaN;;;;0 / 0;1811;2022-11-17 14:19:06:721
-0.2784;0.3039;9.7776;-0.2035;0.3417;9.7985;-0.0481;-0.0557;0.0567;0.3;-3.52;-0.87;235.3;21.69;-0.94;-26.5;269.77;-1.98;1.14;5.0;39.935;;;;NaN;;;;0 / 0;1821;2022-11-17 14:19:06:731
-0.2784;0.3039;9.7776;-0.2077;0.3426;9.7984;-0.0481;-0.0557;0.0567;0.3;-3.52;-0.87;235.3;21.56;-1.25;-26.0;269.79;-2.0;1.19;5.0;39.935;;;;NaN;;;;0 / 0;1832;2022-11-17 14:19:06:742
-0.2784;0.3039;9.7776;-0.2077;0.3426;9.7984;-0.0481;-0.0557;0.0567;0.3;-3.52;-0.87;235.3;21.56;-1.25;-26.0;269.79;-2.0;1.19;5.0;39.935;;;;NaN;;;;0 / 0;1842;2022-11-17 14:19:06:752
-0.2784;0.3039;9.7776;-0.2077;0.3426;9.7984;-0.0481;-0.0557;0.0567;0.3;-3.52;-0.87;235.3;21.56;-1.25;-26.0;269.79;-2.0;1.19;5.0;39.935;;;;NaN;;;;0 / 0;1852;2022-11-17 14:19:06:762
-0.2784;0.3039;9.7776;-0.2077;0.3426;9.7984;-0.0481;-0.0557;0.0567;0.3;-3.52;-0.87;235.3;21.56;-1.25;-26.0;269.79;-2.0;1.19;5.0;39.935;;;;NaN;;;;0 / 0;1861;2022-11-17 14:19:06:771
-0.349;0.2924;9.6576;-0.2077;0.3426;9.7984;-0.1516;-0.0684;-0.1773;0.27;2.37;-0.26;235.3;21.56;-1.25;-26.0;269.79;-2.0;1.19;5.0;39.935;;;;NaN;;;;0 / 0;1871;2022-11-17 14:19:06:781
-0.349;0.2924;9.6576;-0.2077;0.3426;9.7984;-0.1516;-0.0684;-0.1773;0.27;2.37;-0.26;235.3;21.56;-1.25;-26.0;269.79;-2.0;1.19;5.0;39.935;;;;NaN;;;;0 / 0;1882;2022-11-17 14:19:06:792
-0.349;0.2924;9.6576;-0.2077;0.3426;9.7984;-0.1516;-0.0684;-0.1773;0.27;2.37;-0.26;235.3;21.56;-1.25;-26.0;269.79;-2.0;1.19;5.0;39.935;;;;NaN;;;;0 / 0;1892;2022-11-17 14:19:06:802
-0.349;0.2924;9.6576;-0.2077;0.3426;9.7984;-0.1516;-0.0684;-0.1773;0.27;2.37;-0.26;235.3;21.56;-1.25;-26.0;269.79;-2.0;1.19;5.0;39.935;;;;NaN;;;;0 / 0;1901;2022-11-17 14:19:06:811
-0.349;0.2924;9.6576;-0.2077;0.3426;9.7984;-0.1516;-0.0684;-0.1773;0.27;2.37;-0.26;235.3;21.56;-1.25;-26.0;269.79;-2.0;1.19;5.0;39.935;;;;NaN;;;;0 / 0;1911;2022-11-17 14:19:06:821
-0.349;0.2924;9.6576;-0.2077;0.3426;9.7984;-0.1516;-0.0684;-0.1773;0.27;2.37;-0.26;235.3;21.56;-1.25;-26.0;269.79;-2.0;1.19;5.0;39.935;;;;NaN;;;;0 / 0;1921;2022-11-17 14:19:06:831
-0.349;0.2924;9.6576;-0.2227;0.3602;9.7975;-0.1516;-0.0684;-0.1773;0.27;2.37;-0.26;235.3;21.56;-1.25;-26.0;269.79;-2.0;1.19;5.0;39.935;;;;NaN;;;;0 / 0;1931;2022-11-17 14:19:06:841
-0.349;0.2924;9.6576;-0.2227;0.3602;9.7975;-0.1516;-0.0684;-0.1773;0.27;2.37;-0.26;235.3;21.56;-1.25;-26.0;269.79;-2.0;1.19;5.0;39.935;;;;NaN;;;;0 / 0;1941;2022-11-17 14:19:06:851
-0.349;0.2924;9.6576;-0.2227;0.3602;9.7975;-0.1516;-0.0684;-0.1773;0.27;2.37;-0.26;235.3;21.63;-0.44;-26.12;272.6;-2.1;1.3;5.0;39.935;;;;NaN;;;;0 / 0;1952;2022-11-17 14:19:06:862
-0.349;0.2924;9.6576;-0.2227;0.3602;9.7975;-0.1516;-0.0684;-0.1773;0.27;2.37;-0.26;235.3;21.63;-0.44;-26.12;272.6;-2.1;1.3;5.0;39.935;;;;NaN;;;;0 / 0;1962;2022-11-17 14:19:06:872
-0.349;0.2924;9.6576;-0.2227;0.3602;9.7975;-0.0617;-0.0505;-0.1279;0.27;2.37;-0.26;235.3;21.63;-0.44;-26.12;272.6;-2.1;1.3;5.0;39.935;;;;NaN;;;;0 / 0;1972;2022-11-17 14:19:06:882
-0.349;0.2924;9.6576;-0.2227;0.3602;9.7975;-0.0617;-0.0505;-0.1279;0.27;2.37;-0.26;235.3;21.63;-0.44;-26.12;272.6;-2.1;1.3;5.0;39.935;;;;NaN;;;;0 / 0;1981;2022-11-17 14:19:06:891
