"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.144361307E1,1.349999942E-2,-7.634999752E-1,3.352900028E0,3.438757488E0
1.145361307E1,8.370000124E-2,-1.107200027E0,3.802999973E0,3.961780709E0
1.146361307E1,9.489999712E-2,-1.349799991E0,3.771899939E0,4.007267794E0
1.147363807E1,8.129999787E-2,-1.455299973E0,3.339499950E0,3.643729905E0
1.148361307E1,-8.469999582E-2,-1.536799908E0,2.593499899E0,3.015819917E0
1.149361151E1,-8.320000023E-2,-1.321200013E0,1.749899983E0,2.194229174E0
1.150361463E1,3.329999745E-2,-1.066399932E0,8.280999660E-1,1.350580341E0
1.151361463E1,4.160000011E-2,-8.977999687E-1,1.416999996E-1,9.098649536E-1
1.152363651E1,9.809999913E-2,-7.866999507E-1,-4.855999947E-1,9.296923024E-1
1.153361307E1,-6.390000135E-2,-7.195000052E-1,-1.201200008E0,1.401657921E0
1.154361307E1,-2.210000008E-1,-7.519999743E-1,-1.671299934E0,1.845965447E0
1.155361307E1,-3.603000045E-1,-8.357999921E-1,-1.739699960E0,1.963398500E0
1.156361151E1,-4.084999859E-1,-1.000999928E0,-1.376899958E0,1.750636052E0
1.157363807E1,-2.674999833E-1,-1.156000018E0,-7.985999584E-1,1.430263674E0
1.158361307E1,-1.551999897E-1,-1.300300002E0,-2.500000000E-1,1.333179332E0
1.159361307E1,-1.367999911E-1,-1.459199905E0,6.329999864E-2,1.466964721E0
1.160361307E1,-9.200000018E-2,-1.663699985E0,1.510999948E-1,1.673078853E0
1.161361151E1,-4.050000012E-2,-1.776899934E0,9.209999442E-2,1.779746059E0
1.162363807E1,-3.039999865E-2,-1.842999935E0,-5.509999767E-2,1.844074004E0
1.163361151E1,3.229999915E-2,-1.752099991E0,-2.219999880E-1,1.766403596E0
1.164361463E1,9.470000118E-2,-1.678599954E0,-5.261999965E-1,1.761690192E0
1.165361307E1,1.439999975E-2,-1.570599914E0,-8.793999553E-1,1.800093256E0
1.166361151E1,6.329999864E-2,-1.418900013E0,-1.134400010E0,1.817731421E0
1.167363651E1,9.459999949E-2,-1.218999982E0,-1.350199938E0,1.821524084E0
1.168361151E1,1.702999920E-1,-8.922999501E-1,-1.594999909E0,1.835545150E0
1.169361151E1,2.373999953E-1,-6.186000109E-1,-1.849599957E0,1.964699655E0
1.170361307E1,1.894000024E-1,-4.273999929E-1,-2.152400017E0,2.202582336E0
1.171361307E1,1.291999966E-1,-2.541999817E-1,-2.357300043E0,2.374483894E0
1.172363807E1,1.197999939E-1,-1.190999970E-1,-2.434099913E0,2.439954760E0
1.173361307E1,5.150000006E-2,5.790000036E-2,-2.315299988E0,2.316596360E0
1.174361307E1,1.568999887E-1,2.369999886E-1,-2.058699846E0,2.078228009E0
1.175361151E1,1.024999991E-1,3.263999820E-1,-1.822499990E0,1.854332606E0
1.176361151E1,6.879999489E-2,3.647999763E-1,-1.625299931E0,1.667156959E0
1.177378338E1,3.799999878E-2,3.818999827E-1,-1.536499977E0,1.583705710E0
1.178361463E1,2.449999936E-2,3.588999808E-1,-1.477199912E0,1.520371345E0
1.179361307E1,-2.989999950E-2,3.563999832E-1,-1.496399999E0,1.538547339E0
1.180361151E1,-9.200000018E-2,3.545999825E-1,-1.535200000E0,1.578304212E0
1.181361463E1,-1.658999920E-1,3.655999899E-1,-1.534899950E0,1.586538375E0
1.182364588E1,-2.197999954E-1,2.443999946E-1,-1.328699946E0,1.368753792E0
1.183361463E1,-2.778999805E-1,9.499999881E-2,-9.757999778E-1,1.019038270E0
1.184360994E1,-3.199999928E-1,-1.789999940E-2,-5.740999579E-1,6.575037392E-1
1.185361307E1,-3.138999939E-1,-1.340000033E-1,-1.626999974E-1,3.781011719E-1
1.186361307E1,-3.289999962E-1,-1.940999925E-1,1.209999993E-1,4.006954011E-1
1.187363026E1,-4.001999795E-1,-2.305999994E-1,2.775999904E-1,5.388860158E-1
1.188361151E1,-4.217000008E-1,-1.634999961E-1,2.870999873E-1,5.357140488E-1
1.189361463E1,-3.919999897E-1,-5.409999937E-2,2.085999995E-1,4.473307073E-1
1.190361307E1,-3.601999879E-1,1.871999949E-1,1.203999966E-1,4.234194476E-1
1.191361307E1,-2.988999784E-1,4.422999918E-1,5.189999938E-2,5.363432574E-1
1.192363026E1,-2.558999956E-1,6.428999901E-1,2.259999886E-2,6.923264872E-1
1.193361307E1,-2.150999904E-1,7.800999880E-1,7.180000097E-2,8.123910618E-1
1.194361463E1,-1.283999979E-1,8.532999754E-1,2.480999976E-1,8.978646982E-1
1.195361151E1,-4.490000010E-2,8.521999717E-1,4.438999891E-1,9.619293124E-1
1.196361463E1,2.850000001E-2,8.127999902E-1,7.763999701E-1,1.124390051E0
1.197363182E1,9.219999611E-2,7.565000057E-1,1.177500010E0,1.402604495E0
1.198361307E1,1.639999896E-1,6.444999576E-1,1.499499917E0,1.640358556E0
1.199361307E1,2.052000016E-1,5.277999640E-1,1.665099978E0,1.758760297E0
1.200361463E1,1.535999924E-1,4.071999788E-1,1.712899923E0,1.767323097E0
1.201361463E1,5.699999630E-3,4.167999923E-1,1.624099970E0,1.676739525E0
1.202363026E1,-1.491999924E-1,4.317999780E-1,1.555199981E0,1.620912965E0
1.203361307E1,-2.471999973E-1,3.296999931E-1,1.408299923E0,1.467350877E0
1.204361463E1,-2.483000010E-1,2.256999910E-1,1.173900008E0,1.220915479E0
1.205361307E1,-2.492999882E-1,2.324000001E-1,9.491999745E-1,1.008534003E0
1.206361463E1,-2.657999992E-1,2.978999913E-1,7.838000059E-1,8.796229270E-1
1.207363182E1,-3.576999903E-1,2.967999876E-1,7.159000039E-1,8.535527700E-1
1.208361307E1,-2.479999959E-1,3.263999820E-1,7.069000006E-1,8.171588322E-1
1.209361307E1,-7.629999518E-2,3.190000057E-1,7.267000079E-1,7.972926655E-1
1.210361151E1,1.779999956E-2,2.303999960E-1,8.538999557E-1,8.846163759E-1
1.211361151E1,4.479999840E-2,1.609999873E-2,1.245700002E0,1.246609299E0
1.212363338E1,1.026999950E-1,-3.035999835E-1,1.862599969E0,1.889973249E0
1.213361307E1,1.977999955E-1,-5.904999971E-1,2.430699825E0,2.509206394E0
1.214361151E1,1.235999987E-1,-7.920999527E-1,2.802799940E0,2.915199273E0
1.215361307E1,1.371999979E-1,-8.969999552E-1,2.704599857E0,2.852769382E0
1.216361463E1,2.416999936E-1,-7.863000035E-1,1.969499946E0,2.134389050E0
1.217363026E1,3.199999928E-1,-7.231000066E-1,8.226000071E-1,1.141027776E0
1.218361307E1,3.941999972E-1,-8.096999526E-1,-1.669999957E-1,9.159130142E-1
1.219361151E1,4.828999937E-1,-8.897999525E-1,-8.138999939E-1,1.298987898E0
1.220361463E1,5.565999746E-1,-1.003099918E0,-1.303900003E0,1.736711892E0
1.221361307E1,7.312999964E-1,-1.104699969E0,-1.450999975E0,1.964831452E0
1.222363026E1,8.349999785E-1,-1.400099993E0,-1.254799962E0,2.057189320E0
1.223361307E1,9.620999694E-1,-1.808699965E0,-8.036999702E-1,2.200673887E0
1.224361307E1,9.581999779E-1,-2.141000032E0,-3.819999993E-1,2.376542096E0
1.225361307E1,9.577999711E-1,-2.296799898E0,2.989999950E-2,2.488687318E0
1.226361463E1,9.229999781E-1,-2.402899981E0,2.850999832E-1,2.589814525E0
1.227363182E1,8.373999596E-1,-2.414599895E0,3.146999776E-1,2.574988820E0
1.228361307E1,6.412000060E-1,-2.343999863E0,2.266999930E-1,2.440669107E0
1.229361307E1,4.821999967E-1,-2.114899874E0,1.385999918E-1,2.173598001E0
1.230361463E1,4.460999966E-1,-1.873099923E0,-6.709999591E-2,1.926657971E0
1.231361307E1,2.696000040E-1,-1.711899996E0,-5.180999637E-1,1.808787807E0
1.232363182E1,2.067999989E-1,-1.449899912E0,-1.008199930E0,1.778044739E0
1.233361151E1,1.955000013E-1,-1.169600010E0,-1.390599966E0,1.827553747E0
1.234361307E1,1.727999896E-1,-9.432999492E-1,-1.724200010E0,1.972952180E0
1.235361307E1,2.319999933E-1,-7.576000094E-1,-1.930599928E0,2.086863161E0
1.236361307E1,2.775000036E-1,-6.017999649E-1,-2.108199835E0,2.209904069E0
1.237363182E1,3.132999837E-1,-4.969999790E-1,-2.256199837E0,2.331438089E0
1.238361307E1,3.667999804E-1,-4.154999852E-1,-2.208799839E0,2.277274510E0
1.239361307E1,4.029999971E-1,-3.208000064E-1,-2.092299938E0,2.154771606E0
1.240361307E1,4.562999904E-1,-1.990000010E-1,-1.799999952E0,1.867568074E0
1.241361307E1,5.686999559E-1,-1.401999891E-1,-1.399099946E0,1.516758496E0
1.242363026E1,6.597999930E-1,-7.000000030E-2,-1.008399963E0,1.207106672E0
1.243361307E1,7.060999870E-1,-7.639999688E-2,-7.835999727E-1,1.057564688E0
1.244361307E1,7.834999561E-1,-9.730000049E-2,-6.665999889E-1,1.033293287E0
1.245361151E1,8.538999557E-1,-1.410999894E-1,-5.785999894E-1,1.041072663E0
1.246361151E1,8.493999839E-1,-1.906999946E-1,-5.101000071E-1,1.008984062E0
1.247363182E1,8.443999887E-1,-1.885999888E-1,-3.533000052E-1,9.345598912E-1
1.248361307E1,8.241999745E-1,-2.298999876E-1,-1.668999940E-1,8.717885124E-1
1.249361307E1,8.010999560E-1,-2.877999842E-1,9.599999525E-3,8.512826384E-1
1.250361307E1,7.401999831E-1,-3.231000006E-1,1.371999979E-1,8.192151517E-1
1.251361307E1,6.258999705E-1,-4.244999886E-1,1.666999906E-1,7.744287574E-1
1.252363338E1,4.723999798E-1,-5.072999597E-1,1.275999993E-1,7.048381019E-1
1.253361151E1,4.244000018E-1,-4.365999997E-1,1.472000033E-1,6.264205953E-1
1.254361463E1,1.982000023E-1,-4.055999815E-1,3.726999760E-1,5.854057209E-1
1.255361151E1,9.959999472E-2,-4.360999763E-1,6.374999881E-1,7.787872515E-1
1.256361151E1,-2.809999883E-2,-4.915999770E-1,8.042999506E-1,9.430580883E-1
1.257363338E1,-2.749999985E-2,-4.890999794E-1,8.729999661E-1,1.001051438E0
1.258361151E1,3.390000015E-2,-4.645999968E-1,8.046999574E-1,9.298087913E-1
1.259361151E1,2.779999934E-2,-4.167999923E-1,5.598999858E-1,6.985578485E-1
1.260361151E1,6.300000008E-3,-3.644999862E-1,3.154000044E-1,4.820550723E-1
1.261361307E1,-2.740000002E-2,-2.958999872E-1,-3.720000014E-2,2.994852291E-1
1.262363026E1,-2.149999887E-2,-2.784999907E-1,-3.603000045E-1,4.558953696E-1
1.263361307E1,6.809999794E-2,-3.033999801E-1,-5.464000106E-1,6.286828526E-1
1.264361463E1,1.338000000E-1,-3.944999874E-1,-6.053000093E-1,7.347930193E-1
1.265361307E1,2.467999905E-1,-4.912999868E-1,-4.388999939E-1,7.035048806E-1
1.266361307E1,4.236999750E-1,-5.062999725E-1,-2.333999872E-1,7.002405908E-1
1.267363182E1,5.062999725E-1,-5.126000047E-1,-2.043000013E-1,7.488904576E-1
1.268361307E1,5.412999988E-1,-4.888999760E-1,-2.241999954E-1,7.630822453E-1
1.269361151E1,5.512999892E-1,-4.675000012E-1,-1.850000024E-1,7.461319790E-1
1.270361307E1,5.162000060E-1,-4.574999809E-1,7.979999483E-2,6.943606541E-1
1.271361307E1,5.119000077E-1,-4.702000022E-1,4.135999978E-1,8.088229832E-1
1.272363182E1,4.466999769E-1,-5.008000135E-1,6.202999949E-1,9.138455048E-1
1.273361307E1,2.330999970E-1,-6.202999949E-1,7.093999982E-1,9.707502510E-1
1.274361307E1,-6.179999933E-2,-9.170999527E-1,8.382999897E-1,1.244041171E0
1.275361307E1,-2.496999949E-1,-1.325500011E0,1.378499985E0,1.928616752E0
1.276361463E1,-1.762999892E-1,-1.704299927E0,1.948199987E0,2.594456228E0
1.277363026E1,-1.269000024E-1,-1.947699904E0,2.144899845E0,2.900040323E0
1.278361151E1,-3.140999973E-1,-2.110699892E0,1.988799930E0,2.917025540E0
1.279361151E1,-3.341999948E-1,-2.095099926E0,1.567499995E0,2.637838049E0
1.280361151E1,-2.338999957E-1,-1.893299937E0,9.307000041E-1,2.122615452E0
1.281380370E1,-1.521999985E-1,-1.888299942E0,2.838000059E-1,1.915563613E0
1.282363182E1,-1.014999971E-1,-1.807599902E0,-1.671999991E-1,1.818151670E0
1.283361307E1,1.314999908E-1,-1.661199927E0,-2.852999866E-1,1.690642933E0
1.284361463E1,3.224000037E-1,-1.629099965E0,-3.938999772E-1,1.706770533E0
1.285361151E1,3.470000029E-1,-1.673099995E0,-4.926999807E-1,1.778321080E0
1.286361151E1,3.350999951E-1,-1.597599983E0,-5.325999856E-1,1.717055753E0
1.287363026E1,3.940999806E-1,-1.521099925E0,-5.526999831E-1,1.665694164E0
1.288360995E1,3.577999771E-1,-1.523399949E0,-4.549999833E-1,1.629660459E0
1.289361151E1,3.440999985E-1,-1.538499951E0,-2.588999867E-1,1.597628277E0
1.290361463E1,3.912999928E-1,-1.588199973E0,-6.260000169E-2,1.636891444E0
1.291361463E1,3.314999938E-1,-1.684499979E0,8.479999751E-2,1.718901819E0
1.292363026E1,1.916999966E-1,-1.759699941E0,1.833999902E-1,1.779586561E0
1.293361307E1,8.709999919E-2,-1.881399989E0,2.427999973E-1,1.899000834E0
1.294361151E1,-3.280000016E-2,-2.018800020E0,2.333999872E-1,2.032511972E0
1.295361307E1,-1.773999929E-1,-2.198799849E0,1.454000026E-1,2.210731257E0
1.296361307E1,-2.070999891E-1,-2.349599838E0,6.719999760E-2,2.359666427E0
1.297363182E1,-2.465999871E-1,-2.399299860E0,2.819999866E-2,2.412104188E0
1.298361307E1,-2.137999982E-1,-2.424900055E0,-4.010000080E-2,2.434637288E0
1.299365526E1,-3.224999905E-1,-2.475899935E0,-1.965999901E-1,2.504543529E0
1.300361307E1,-2.987999916E-1,-2.356899977E0,-3.628000021E-1,2.403306634E0
1.301360994E1,-2.414999902E-1,-2.275099993E0,-5.189999938E-1,2.346010063E0
1.302363182E1,-2.207999974E-1,-2.192100048E0,-7.339999676E-1,2.322242712E0
1.303361307E1,-2.083999962E-1,-2.077499866E0,-9.685999751E-1,2.301656396E0
1.304361307E1,-1.366000026E-1,-1.901299953E0,-1.232599974E0,2.270000830E0
1.305361307E1,-1.049999967E-1,-1.731899977E0,-1.359599948E0,2.204317252E0
1.306361151E1,-9.629999846E-2,-1.629499912E0,-1.369099975E0,2.130487830E0
1.307363338E1,-3.399999812E-2,-1.614599943E0,-1.290599942E0,2.067301910E0
1.308361463E1,4.289999977E-2,-1.649500012E0,-1.124199986E0,1.996626232E0
1.309361151E1,9.629999846E-2,-1.735299945E0,-8.989999890E-1,1.956716783E0
1.310361307E1,9.869999439E-2,-1.832599998E0,-6.934999824E-1,1.961914031E0
1.311361307E1,7.189999521E-2,-1.891499996E0,-4.585999846E-1,1.947628248E0
1.312363182E1,4.759999737E-2,-2.007999897E0,-2.038999945E-1,2.018886959E0
1.313361307E1,-2.300000051E-3,-2.122499943E0,5.079999939E-2,2.123109026E0
1.314361307E1,-2.809999883E-2,-2.176199913E0,2.272999883E-1,2.188218672E0
1.315361307E1,-6.939999759E-2,-2.169999838E0,3.157999814E-1,2.193956537E0
1.316361307E1,-1.185999960E-1,-2.164099932E0,3.650999963E-1,2.197883637E0
1.317363182E1,-1.968999952E-1,-2.140100002E0,3.360999823E-1,2.175261094E0
1.318361151E1,-2.284999937E-1,-2.128799915E0,2.972999811E-1,2.161570865E0
1.319361151E1,-2.140999883E-1,-2.071500063E0,2.289000005E-1,2.095076735E0
1.320361307E1,-2.325999886E-1,-2.006599903E0,1.507000029E-1,2.025649628E0
1.321361307E1,-2.237999886E-1,-1.942199945E0,2.329999954E-2,1.955190516E0
1.322363182E1,-2.060000002E-1,-1.905999899E0,-8.449999988E-2,1.918961142E0
1.323361307E1,-1.482999921E-1,-1.897199988E0,-1.923999935E-1,1.912688799E0
1.324361463E1,-8.009999990E-2,-1.866699934E0,-3.590999842E-1,1.902613322E0
1.325361307E1,-1.179999951E-2,-1.825299978E0,-5.259999633E-1,1.899614490E0
1.326361307E1,6.480000168E-2,-1.832299948E0,-6.241999865E-1,1.936788001E0
1.327363338E1,1.292999983E-1,-1.898499966E0,-6.441999674E-1,2.008983377E0
1.328361307E1,1.913999915E-1,-1.927299976E0,-6.445999742E-1,2.041232050E0
1.329361307E1,2.513999939E-1,-1.949000001E0,-5.762999654E-1,2.047907374E0
1.330361151E1,2.809999883E-1,-1.954399943E0,-4.491999745E-1,2.024949567E0
1.331361307E1,2.718999982E-1,-2.002599955E0,-3.513000011E-1,2.051279571E0
1.332363182E1,2.750000060E-1,-2.092999935E0,-2.824999988E-1,2.129807499E0
1.333361463E1,2.721000016E-1,-2.175099850E0,-2.330999970E-1,2.204412252E0
1.334361463E1,2.827999890E-1,-2.197999954E0,-2.422999889E-1,2.229324767E0
1.335361307E1,2.673999965E-1,-2.238499880E0,-2.415999919E-1,2.267323318E0
1.336361151E1,2.349999994E-1,-2.207900047E0,-2.113999873E-1,2.230411974E0
1.337363026E1,3.711999953E-1,-2.165099859E0,-2.106999904E-1,2.206771697E0
1.338361307E1,2.631999850E-1,-2.188799858E0,-3.079999983E-1,2.225979122E0
1.339361151E1,1.933999956E-1,-2.130699873E0,-1.506000012E-1,2.144753102E0
1.340361307E1,1.393999904E-1,-2.158400059E0,2.220999897E-1,2.174270355E0
1.341361307E1,5.339999869E-2,-2.224400043E0,5.654000044E-1,2.295753532E0
1.342363338E1,2.559999935E-2,-2.280099869E0,7.221999764E-1,2.391878671E0
1.343361151E1,1.335999966E-1,-2.205600023E0,8.690999746E-1,2.374416810E0
1.344361307E1,2.691999972E-1,-2.096999884E0,1.045099974E0,2.358412836E0
1.345361307E1,4.136999846E-1,-2.011699915E0,9.362999797E-1,2.257153490E0
1.346361307E1,5.264999866E-1,-1.860099912E0,7.389999628E-1,2.069612249E0
1.347363338E1,5.877000093E-1,-1.642199993E0,5.607999563E-1,1.832132285E0
1.348361463E1,6.478999853E-1,-1.319800019E0,3.825999796E-1,1.519219940E0
1.349361307E1,6.696000099E-1,-8.654999733E-1,9.649999440E-2,1.098529301E0
1.350361307E1,6.251999736E-1,-3.685999811E-1,-1.990000010E-1,7.525569436E-1
1.351361307E1,6.243000031E-1,4.380000010E-2,-3.373000026E-1,7.109431943E-1
1.352367244E1,6.098999977E-1,3.607999980E-1,-4.064999819E-1,8.169436217E-1
1.353361307E1,5.812999606E-1,7.761999965E-1,-3.475999832E-1,1.030156215E0
1.354361463E1,6.161000133E-1,1.179199934E0,-2.685000002E-1,1.357270777E0
1.355361151E1,5.162999630E-1,1.391099930E0,-1.791999936E-1,1.494602725E0
1.356361463E1,2.504000068E-1,1.500399947E0,-1.300000004E-3,1.521151490E0
1.357363026E1,3.189999983E-2,1.547599912E0,4.019999802E-1,1.599277049E0
1.358361307E1,-9.160000086E-2,1.495100021E0,9.230999947E-1,1.759496585E0
1.359361151E1,-1.695999950E-1,1.176800013E0,1.189100027E0,1.681541347E0
1.360360994E1,-2.721000016E-1,6.058999896E-1,1.386299968E0,1.537199014E0
1.361361307E1,-4.150999784E-1,2.999999933E-2,1.769400001E0,1.817686539E0
1.362363026E1,-2.590000033E-1,-1.973000020E-1,2.553999901E0,2.574669646E0
1.363361151E1,-1.713999957E-1,-1.284999996E-1,3.063699961E0,3.071180173E0
1.364361307E1,-1.449999958E-1,-2.290000021E-2,2.857699871E0,2.861467799E0
1.365361307E1,-5.590000004E-2,2.556000054E-1,2.289199829E0,2.304103303E0
1.366361307E1,1.271999925E-1,4.803999960E-1,1.603399992E0,1.678646934E0
1.367363182E1,2.096000016E-1,7.185999751E-1,8.392999768E-1,1.124607725E0
1.368361307E1,2.478999943E-1,9.114999771E-1,9.489999712E-2,9.493643267E-1
1.369361307E1,3.411999941E-1,1.069399953E0,-5.022999644E-1,1.229771910E0
1.370361307E1,4.901999831E-1,1.213999987E0,-1.040599942E0,1.672405522E0
1.371361307E1,5.737999678E-1,1.307600021E0,-1.451299906E0,2.036009734E0
1.372363338E1,6.852999926E-1,1.389899969E0,-1.646399975E0,2.260993339E0
1.373361307E1,8.106999993E-1,1.401299953E0,-1.724299908E0,2.365182069E0
1.374361307E1,8.409000039E-1,1.272599936E0,-1.773199916E0,2.338987250E0
1.375361307E1,8.134999871E-1,1.072799921E0,-1.763799906E0,2.218934881E0
1.376361151E1,8.172999620E-1,8.414999843E-1,-1.686299920E0,2.054192998E0
1.377363182E1,7.673999667E-1,5.892999768E-1,-1.461799979E0,1.753007801E0
1.378361307E1,7.254999876E-1,3.350999951E-1,-1.070699930E0,1.336054108E0
1.379361151E1,7.351999879E-1,5.700000003E-2,-7.483999729E-1,1.050652436E0
1.380361151E1,7.301999927E-1,-1.884000003E-1,-5.340999961E-1,9.240938238E-1
1.381361307E1,6.915999651E-1,-3.822000027E-1,-5.062999725E-1,9.384705728E-1
1.382363182E1,6.965999603E-1,-5.618999600E-1,-4.296999872E-1,9.927865575E-1
1.383361307E1,6.665999889E-1,-7.842999697E-1,-3.236999810E-1,1.079010503E0
1.384361307E1,6.101999879E-1,-9.884999990E-1,-2.960000038E-1,1.198787836E0
1.385361307E1,6.514999866E-1,-1.152499914E0,-2.092999965E-1,1.340341290E0
1.386361151E1,6.026999950E-1,-1.342599988E0,-8.329999447E-2,1.474028799E0
1.387363338E1,5.618999600E-1,-1.498899937E0,8.219999820E-2,1.602869123E0
1.388361307E1,5.694000125E-1,-1.611699939E0,2.380999923E-1,1.725828692E0
1.389361307E1,6.067999601E-1,-1.662999988E0,2.666999996E-1,1.790224578E0
1.390361151E1,6.664999723E-1,-1.614699960E0,1.483999938E-1,1.753140249E0
1.391360995E1,6.904000044E-1,-1.448400021E0,-1.462000012E-1,1.611176349E0
1.392363026E1,6.294999719E-1,-1.281700015E0,-5.487999916E-1,1.529773373E0
1.393361307E1,5.906000137E-1,-1.143000007E0,-8.531000018E-1,1.543708847E0
1.394361307E1,5.823000073E-1,-1.021999955E0,-1.059299946E0,1.582931958E0
1.395364588E1,6.143000126E-1,-9.386000037E-1,-1.147699952E0,1.604851910E0
1.396361307E1,5.985999703E-1,-8.831999898E-1,-1.167299986E0,1.581440294E0
1.397363182E1,5.546000004E-1,-8.563999534E-1,-1.108500004E0,1.506577014E0
1.398361307E1,4.819999933E-1,-8.399999738E-1,-9.907999635E-1,1.385499375E0
1.399361307E1,4.301999807E-1,-8.062999845E-1,-8.241999745E-1,1.230649132E0
1.400361307E1,3.605999947E-1,-7.958999872E-1,-7.066000104E-1,1.123731605E0
1.401361307E1,3.423999846E-1,-7.990999818E-1,-7.166999578E-1,1.126701984E0
1.402363182E1,3.269999921E-1,-8.046000004E-1,-8.148999810E-1,1.190954296E0
1.403361307E1,2.845000029E-1,-8.789999485E-1,-9.326999784E-1,1.312825354E0
1.404375995E1,2.750999928E-1,-9.835999608E-1,-1.020900011E0,1.444086466E0
1.405372713E1,2.382999957E-1,-1.158399940E0,-9.716999531E-1,1.530646304E0
1.406361151E1,2.613999844E-1,-1.253299952E0,-7.949999571E-1,1.507022114E0
1.407363338E1,2.547999918E-1,-1.434299946E0,-5.985999703E-1,1.574948029E0
1.408361151E1,1.620000005E-1,-1.467399955E0,-5.001000166E-1,1.558719556E0
1.409361151E1,2.965999842E-1,-1.353099942E0,-3.720999956E-1,1.434332392E0
1.410361151E1,3.762999773E-1,-1.189800024E0,-4.890999794E-1,1.340315097E0
1.411361151E1,3.919999897E-1,-9.855999947E-1,-8.411999941E-1,1.353768360E0
1.412363182E1,4.324999750E-1,-7.954999804E-1,-1.212399960E0,1.513205244E0
1.413361307E1,3.700999916E-1,-6.067999601E-1,-1.553699970E0,1.708556055E0
1.414361151E1,2.769999802E-1,-4.470999837E-1,-1.462999940E0,1.554669164E0
1.415361151E1,1.184000000E-1,-4.154999852E-1,-1.087899923E0,1.170549034E0
1.416361151E1,3.819999844E-2,-4.174000025E-1,-3.107999861E-1,5.218032515E-1
1.417363338E1,6.729999930E-2,-5.360000134E-1,5.640000105E-1,7.809745937E-1
1.418361307E1,-2.238999903E-1,-7.655000091E-1,1.389500022E0,1.602133509E0
1.419361463E1,-2.483999878E-1,-8.017999530E-1,2.538100004E0,2.673300834E0
1.420361151E1,-3.931999803E-1,-8.032000065E-1,3.647300005E0,3.755334047E0
1.421361307E1,-3.396999836E-1,-7.026999593E-1,4.305200100E0,4.375377837E0
1.422363182E1,-3.577999771E-1,-3.714999855E-1,4.149300098E0,4.181234790E0
1.423361463E1,-3.680999875E-1,-2.979999967E-2,3.582099915E0,3.601086702E0
1.424361151E1,-3.416999876E-1,2.997999787E-1,2.917699814E0,2.952898764E0
1.425361151E1,-3.685999811E-1,6.006999612E-1,2.519199848E0,2.615927037E0
1.426360994E1,-3.731999993E-1,8.802999854E-1,2.327600002E0,2.516332266E0
1.427363026E1,-3.675999939E-1,1.160499930E0,2.185299873E0,2.501484635E0
1.428361463E1,-4.228999913E-1,1.316100001E0,1.993599892E0,2.425985190E0
1.429361151E1,-4.431999922E-1,1.432199955E0,1.928499937E0,2.442690105E0
1.430361307E1,-3.885000050E-1,1.401700020E0,1.813399911E0,2.324675125E0
1.431361307E1,-3.763999939E-1,1.323300004E0,1.687600017E0,2.177336371E0
1.432363026E1,-3.583000004E-1,1.268700004E0,1.580699921E0,2.058298042E0
1.433361307E1,-2.469999939E-1,1.288200021E0,1.473099947E0,1.972432951E0
1.434361307E1,-1.412999928E-1,1.303399920E0,1.217599988E0,1.789236365E0
